"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","S1.4","S1.5","S1.6","S1.7","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"2333","m.7744",503,1,1,0,0,0,0,0,0,1,0,-6.492,-2.01,1,0.965673,0.845313,"3282180","Predicted protein OS=Nematostella vectensis GN=v1g247020 PE=4 SV=1                     "
"2334","m.7751",288,16,17,17,17,14,10,17,17,14,17,-3.674,-1.4823,1,0.936587,0.951613,"Q95116","Thrombospondin-2 OS=Bos taurus GN=THBS2 PE=2 SV=2                      "
"2335","m.7753",1062,0,1,0,0,1,0,0,0,0,1,-6.542,-1.9492,1,0.964291,0.869509,"Q8TAQ2","SWI/SNF complex subunit SMARCC2 OS=Homo sapiens GN=SMARCC2 PE=1 SV=1                   "
"2336","m.7798",205,1,1,1,1,1,0,1,1,1,1,-3.971,-1.3925,1,0.924416,0.957201,"Q5ZM55","Protein fem-1 homolog B OS=Gallus gallus GN=FEM1B PE=2 SV=1                   "
"2337","m.782",388,37,44,25,35,29,10,21,30,29,32,-2.403,-1.098,1,0.843787,0.967343,"O15992","Arginine kinase OS=Anthopleura japonicus PE=1 SV=1                      "
"2338","m.7823",187,0,1,0,0,0,0,1,1,0,0,-3.632,-1.2784,1,0.902437,0.96231,"Q6ZN80","Putative maltase-glucoamylase-like protein FLJ16351 OS=Homo sapiens PE=2 SV=1                    "
"2339","m.7834",739,2,2,1,2,2,1,2,1,2,2,-4.59,-1.4639,1,0.934384,0.952895,"Q6PCJ1","Dynactin subunit 1 OS=Xenopus laevis GN=dctn1 PE=2 SV=1                    "
"2340","m.7836",367,2,1,1,1,1,0,1,1,1,1,-4.897,-1.448,1,0.932368,0.953943,"Q00266","S-adenosylmethionine synthase isoform type-1 OS=Homo sapiens GN=MAT1A PE=1 SV=2                   "
"2341","m.784",162,1,2,0,0,0,0,0,0,2,0,-4.703,-1.5354,0.999885,0.942227,0.947454,"4779315","Uncharacterized protein OS=Crassostrea gigas GN=CGI_10007637 PE=4 SV=1                     "
"2342","m.785",233,1,3,3,4,1,0,2,1,1,1,-5.057,-1.8006,1,0.959467,0.910763,"Q9U6Y3","GFP-like fluorescent chromoprotein cFP484 OS=Clavularia sp. PE=1 SV=1                    "
"2343","m.787",428,28,33,19,27,32,13,24,22,32,31,-0.224,-0.0974,0.204401,0.090648,0.951453,"P38024","Multifunctional protein ADE2 OS=Gallus gallus GN=AIRC PE=2 SV=1                    "
"2344","m.789",775,2,2,0,2,2,0,0,1,2,2,-5.52,-1.988,1,0.965206,0.854669,"Q14155","Rho guanine nucleotide exchange factor 7 OS=Homo sapiens GN=ARHGEF7 PE=1 SV=2                 "
"2345","m.791",133,2,3,1,1,1,0,1,1,1,0,-4.781,-1.4116,1,0.927323,0.956146,NA,NA
"2346","m.793",584,0,0,0,0,1,0,0,0,1,1,-6.273,-2.2117,0.980687,0.968409,0.719934,"O60271","C-Jun-amino-terminal kinase-interacting protein 4 OS=Homo sapiens GN=SPAG9 PE=1 SV=4                   "
"2347","m.7945",324,2,2,0,1,1,0,0,1,2,3,-6.816,-1.8423,1,0.961065,0.901279,"Q7T2D1","Retinol dehydrogenase 10-B OS=Danio rerio GN=rdh10b PE=2 SV=2                    "
"2348","m.7961",340,1,2,1,2,1,0,1,1,1,0,-6.207,-2.3841,0.914628,0.967754,0.558219,"Q9NWH7","Spermatogenesis-associated protein 6 OS=Homo sapiens GN=SPATA6 PE=1 SV=1                    "
"2349","m.7974",155,4,2,1,1,1,0,1,1,1,1,-3.009,-1.0128,0.999997,0.800519,0.968844,NA,NA
"2350","m.8003",356,3,6,2,5,4,2,4,4,4,4,-3.005,-0.8925,0.980786,0.716665,0.970107,"Q5EA79","Aldose 1-epimerase OS=Bos taurus GN=GALM PE=2 SV=1                     "
"2351","m.8017",724,4,6,2,3,3,2,4,4,6,3,-5.447,-1.7437,1,0.956906,0.921658,"Q2TBA3","Mucosa-associated lymphoid tissue lymphoma translocation protein 1 homolog OS=Mus musculus GN=Malt1 PE=1 SV=2               "
"2352","m.8021",276,0,0,1,0,0,0,0,0,0,0,-5.594,-1.8349,1,0.960797,0.903065,"3273218","Predicted protein OS=Nematostella vectensis GN=v1g205101 PE=4 SV=1                     "
"2353","m.8023",472,1,2,0,2,1,1,2,2,2,2,-4.65,-1.725,1,0.955956,0.924793,"Q6AY97","Coiled-coil domain-containing protein 91 OS=Rattus norvegicus GN=Ccdc91 PE=2 SV=1                   "
"2354","m.8059",183,0,1,0,0,2,0,0,0,1,1,-4.235,-1.6123,1,0.948831,0.939964,"Q9VCA9","Signal peptidase complex subunit 3 OS=Drosophila melanogaster GN=Spase22-23 PE=2 SV=1                  "
"2355","m.809",141,0,0,1,1,1,0,0,1,1,0,-3.802,-1.1644,1,0.869759,0.965829,"P30151","Elongation factor 1-beta OS=Xenopus laevis GN=eef1b PE=1 SV=3                    "
"2356","m.81",504,12,14,12,10,17,9,14,17,20,17,-1.839,-1.2019,1,0.881977,0.964814,"Q91YN5","UDP-N-acetylhexosamine pyrophosphorylase OS=Mus musculus GN=Uap1 PE=1 SV=1                     "
"2357","m.8138",1023,0,1,0,0,0,0,0,0,0,0,-4.852,-1.6238,1,0.949684,0.938668,"Q80U44","Zinc finger FYVE domain-containing protein 16 OS=Mus musculus GN=Zfyve16 PE=1 SV=2                 "
"2358","m.8149",654,3,4,2,4,4,1,5,3,6,5,-3.939,-1.1346,1,0.858841,0.966551,"P14133","L-ascorbate oxidase OS=Cucumis sativus PE=1 SV=1                      "
"2359","m.818",312,0,0,0,0,0,0,0,0,0,1,-6.427,-2.4423,0.88836,0.967151,0.494264,"Q96RW7","Hemicentin-1 OS=Homo sapiens GN=HMCN1 PE=1 SV=2                      "
"2360","m.82",123,1,3,2,5,2,5,3,2,1,2,-2.698,-0.7797,0.924263,0.617835,0.969698,"3275002","Predicted protein OS=Nematostella vectensis GN=v1g243126 PE=4 SV=1                     "
"2361","m.8211",367,2,2,2,2,3,3,2,2,3,3,-4.233,-1.5076,0.999923,0.939401,0.94972,"3283494","Predicted protein OS=Nematostella vectensis GN=v1g247680 PE=4 SV=1                     "
"2362","m.8222",467,26,34,17,25,22,14,17,23,24,25,-3.544,-1.0984,1,0.843962,0.967335,"Q04467","Isocitrate dehydrogenase [NADP] mitochondrial OS=Bos taurus GN=IDH2 PE=1 SV=2                           "
"2363","m.8227",922,2,2,1,2,1,1,2,2,1,3,-4.307,-1.3504,1,0.917294,0.959309,"Q9NZM1","Myoferlin OS=Homo sapiens GN=MYOF PE=1 SV=1                      "
"2364","m.8231",396,1,1,0,1,0,0,1,0,1,1,-4.548,-1.3472,1,0.91671,0.959458,"Q9NWM3","CUE domain-containing protein 1 OS=Homo sapiens GN=CUEDC1 PE=1 SV=1                   "
"2365","m.8232",523,2,4,1,1,1,1,1,2,1,3,-5.643,-1.8869,1,0.96255,0.889466,"Q6P1B1","Xaa-Pro aminopeptidase 1 OS=Mus musculus GN=Xpnpep1 PE=2 SV=1                    "
"2366","m.8233",1215,28,30,12,14,24,12,21,24,25,28,-8.365,-3.9743,7.8e-05,0.952357,6e-06,"P32674","Formate acetyltransferase 2 OS=Escherichia coli (strain K12) GN=pflD PE=3 SV=1                  "
"2367","m.8241",512,2,2,1,1,2,0,2,1,1,1,-4.295,-1.2587,1,0.897679,0.963016,"Q15464","SH2 domain-containing adapter protein B OS=Homo sapiens GN=SHB PE=1 SV=2                  "
"2368","m.8246",632,0,0,0,0,1,0,1,1,1,0,-4.847,-1.4673,1,0.934802,0.952664,"3279327","Predicted protein OS=Nematostella vectensis GN=v1g119730 PE=4 SV=1                     "
"2369","m.8318",815,0,0,0,0,0,1,0,0,0,0,-6.052,-2.2914,0.952801,0.968395,0.650937,"A2AAY5","SH3 and PX domain-containing protein 2B OS=Mus musculus GN=Sh3pxd2b PE=1 SV=1                 "
"2370","m.8325",182,0,0,0,0,1,0,0,0,0,0,-4.594,-1.7368,1,0.956562,0.922839,"Q9NYZ1","Golgi apparatus membrane protein TVP23 homolog B OS=Homo sapiens GN=TVP23B PE=1 SV=2                "
"2371","m.8342",908,38,37,29,28,36,22,33,32,37,44,-2.031,-0.7238,0.882355,0.56386,0.968927,"P55786","Puromycin-sensitive aminopeptidase OS=Homo sapiens GN=NPEPPS PE=1 SV=2                     "
"2372","m.8376",1390,3,5,1,5,3,1,2,2,2,2,-5.579,-1.7435,1,0.956896,0.921693,"O75116","Rho-associated protein kinase 2 OS=Homo sapiens GN=ROCK2 PE=1 SV=4                   "
"2373","m.8454",243,2,2,1,1,0,0,0,2,1,1,-4.989,-1.5513,1,0.943732,0.94606,"O88783","Coagulation factor V OS=Mus musculus GN=F5 PE=1 SV=1                    "
"2374","m.849",171,9,10,5,7,8,6,6,8,9,10,-0.8,-0.261,0.336957,0.168588,0.955389,"Q5E9E2","Myosin regulatory light polypeptide 9 OS=Bos taurus GN=MYL9 PE=2 SV=3                  "
"2375","m.8509",223,1,0,0,0,1,0,0,0,0,0,-5.471,-1.5149,0.999885,0.940169,0.949145,"Q95LU3","Fibrinogen C domain-containing protein 1 OS=Macaca fascicularis GN=FIBCD1 PE=2 SV=1                  "
"2376","m.8553",598,0,0,1,0,1,0,1,0,1,1,-4.987,-1.4686,1,0.93496,0.952575,"O35550","Rab GTPase-binding effector protein 1 OS=Rattus norvegicus GN=Rabep1 PE=1 SV=1                  "
"2377","m.8574",338,1,2,1,1,0,1,1,1,0,1,-4.624,-1.4094,1,0.926998,0.95627,"P30205","Antigen WC1.1 OS=Bos taurus PE=2 SV=1                      "
"2378","m.858",537,4,5,3,4,7,4,3,3,5,6,-3.356,-1.0812,1,0.836214,0.967675,"P82264","Glutamate dehydrogenase mitochondrial OS=Chaenocephalus aceratus GN=glud1 PE=1 SV=1                           "
"2379","m.8594",352,4,4,1,1,3,1,2,2,3,2,-5.011,-1.5435,0.999938,0.943003,0.946754,"P70412","CUB and zona pellucida-like domain-containing protein 1 OS=Mus musculus GN=Cuzd1 PE=2 SV=2                "
"2380","m.860",473,9,14,8,9,8,3,5,6,12,9,-2.041,-0.8227,0.950022,0.657406,0.970042,"P23004","Cytochrome b-c1 complex subunit 2 mitochondrial OS=Bos taurus GN=UQCRC2 PE=1 SV=2                           "
"2381","m.8609",175,8,9,8,5,11,9,6,9,10,11,-4.069,-1.3677,1,0.920346,0.958478,"3285395","Predicted protein OS=Nematostella vectensis GN=v1g220800 PE=3 SV=1                     "
"2382","m.8622",179,2,2,1,3,1,0,3,3,2,3,-4.341,-1.3355,1,0.914516,0.959989,"O75131","Copine-3 OS=Homo sapiens GN=CPNE3 PE=1 SV=1                      "
"2383","m.8629",370,0,0,0,0,1,0,0,1,1,1,-5.792,-2.2375,0.972301,0.968474,0.698733,"Q9EPE9","Probable cation-transporting ATPase 13A1 OS=Mus musculus GN=Atp13a1 PE=2 SV=2                   "
"2384","m.8646",552,1,2,0,0,1,1,0,0,1,0,-6.053,-2.1652,0.993992,0.968097,0.755379,"Q503C8","NudC domain-containing protein 1 OS=Danio rerio GN=nudcd1 PE=2 SV=1                   "
"2385","m.865",271,9,11,7,7,10,2,8,10,11,9,-0.309,-0.0866,0.1974,0.086581,0.951247,"Q9W2N0","F-actin-capping protein subunit alpha OS=Drosophila melanogaster GN=cpa PE=2 SV=1                   "
"2386","m.8669",206,2,2,1,3,2,0,2,2,2,2,-3.874,-1.4296,1,0.929896,0.955089,NA,NA
"2387","m.8693",201,4,5,3,4,5,4,5,4,4,4,-2.052,-0.6851,0.847639,0.525446,0.968197,"Q28894","WAP four-disulfide core domain protein 2 OS=Canis familiaris GN=WFDC2 PE=2 SV=1                 "
"2388","m.8696",278,1,2,1,1,1,1,0,2,1,1,-2.876,-0.7973,0.935476,0.634274,0.969866,"Q9NGQ2","Kinesin-related protein 1 OS=Dictyostelium discoideum GN=kif1 PE=1 SV=1                    "
"2389","m.8700",316,1,1,1,1,1,1,1,1,2,1,-4.277,-1.2435,1,0.893779,0.96353,"Q5R5M0","Mitochondrial carrier homolog 2 OS=Pongo abelii GN=MTCH2 PE=2 SV=2                   "
"2390","m.8703",160,2,3,1,2,3,1,1,2,3,2,-5.071,-1.8395,1,0.960965,0.90196,"Q7ZWB2","Ubiquitin-like protein 4A OS=Danio rerio GN=ubl4a PE=2 SV=1                    "
"2391","m.8709",507,4,6,2,2,4,2,3,3,4,4,-3.331,-1.1067,1,0.84754,0.967164,"P50429","Arylsulfatase B OS=Mus musculus GN=Arsb PE=2 SV=3                     "
"2392","m.873",140,7,7,5,6,7,3,6,6,7,8,-4.242,-1.799,1,0.959401,0.9111,"P46405","40S ribosomal protein S12 OS=Sus scrofa GN=RPS12 PE=2 SV=2                   "
"2393","m.8730",570,2,3,1,3,3,0,1,1,2,2,-4.106,-1.4855,1,0.936956,0.951383,"Q9UJS0","Calcium-binding mitochondrial carrier protein Aralar2 OS=Homo sapiens GN=SLC25A13 PE=1 SV=2                  "
"2394","m.8735",575,3,1,2,2,2,0,1,2,2,1,-5.399,-1.9287,1,0.963758,0.876567,"Q92828","Coronin-2A OS=Homo sapiens GN=CORO2A PE=2 SV=2                      "
"2395","m.8756",335,0,1,0,1,0,0,1,1,1,0,-5.341,-1.87,1,0.962013,0.894163,"Q9CYL5","Golgi-associated plant pathogenesis-related protein 1 OS=Mus musculus GN=Glipr2 PE=2 SV=3                  "
"2396","m.8791",125,0,0,1,1,0,0,1,0,1,0,-3.715,-1.3778,1,0.922045,0.95797,"3272964","Predicted protein OS=Nematostella vectensis GN=v1g241933 PE=4 SV=1                     "
"2397","m.8796",376,3,6,5,6,7,3,3,5,6,6,-2.736,-1.3721,1,0.921093,0.958259,"P85515","Alpha-centractin OS=Rattus norvegicus GN=Actr1a PE=1 SV=1                      "
"2398","m.8799",389,13,14,7,6,13,4,9,8,14,11,-3.73,-1.4527,1,0.932975,0.953639,NA,NA
"2399","m.8809",274,0,1,0,1,0,0,0,0,0,0,-5.412,-1.7636,1,0.957856,0.918091,"Q07646","Mesoderm-specific transcript protein OS=Mus musculus GN=Mest PE=2 SV=1                    "
"2400","m.8820",398,0,0,0,0,0,0,0,0,1,1,-4.511,-1.3622,1,0.919395,0.958747,"3283051","Predicted protein OS=Nematostella vectensis GN=v1g217653 PE=4 SV=1                     "
"2401","m.886",1029,0,1,1,2,1,0,0,1,1,1,-6.869,-2.4347,0.891896,0.967235,0.502813,"Q6Q0N0","Calsyntenin-1 OS=Rattus norvegicus GN=Clstn1 PE=2 SV=1                      "
"2402","m.8870",312,17,16,13,14,17,8,12,16,17,16,-4.819,-2.2765,0.958434,0.968443,0.664619,"Q60431","Caspase-3 OS=Mesocricetus auratus GN=CASP3 PE=2 SV=1                      "
"2403","m.8872",406,10,13,7,10,10,9,10,7,7,9,-3.116,-1.5451,0.999955,0.943154,0.946613,"Q7SXW6","Actin-related protein 2-A OS=Danio rerio GN=actr2a PE=2 SV=1                    "
"2404","m.8875",267,8,9,7,5,7,5,4,4,5,5,-5.619,-1.5644,1,0.944915,0.944853,"P62755","40S ribosomal protein S6 OS=Rattus norvegicus GN=Rps6 PE=1 SV=1                   "
"2405","m.8877",241,4,5,3,3,4,2,3,4,5,4,-2.929,-0.8877,0.979076,0.712814,0.970122,"Q60631","Growth factor receptor-bound protein 2 OS=Mus musculus GN=Grb2 PE=1 SV=1                  "
"2406","m.8880",300,1,2,2,2,2,0,2,3,2,2,-5.637,-1.7297,1,0.9562,0.924024,"Q24046","Sodium/potassium-transporting ATPase subunit beta-1 OS=Drosophila melanogaster GN=nrv1 PE=1 SV=2                   "
"2407","m.8882",347,1,2,0,2,1,0,0,0,2,0,-4.554,-1.4985,1,0.938417,0.950419,"O05389","Uncharacterized oxidoreductase YrbE OS=Bacillus subtilis (strain 168) GN=yrbE PE=3 SV=2                  "
"2408","m.8885",757,22,23,14,18,20,10,12,14,13,24,-5.045,-1.9392,1,0.964035,0.873016,"Q3TZZ7","Extended synaptotagmin-2 OS=Mus musculus GN=Esyt2 PE=1 SV=1                     "
"2409","m.8900",399,17,19,14,14,11,10,15,15,12,13,-2.99,-1.0955,1,0.842687,0.967394,"P70412","CUB and zona pellucida-like domain-containing protein 1 OS=Mus musculus GN=Cuzd1 PE=2 SV=2                "
"2410","m.8901",709,0,1,0,0,0,0,1,0,1,0,-6.78,-2.9109,0.407763,0.961378,0.070043,"Q7TQH0","Ataxin-2-like protein OS=Mus musculus GN=Atxn2l PE=1 SV=1                     "
"2411","m.8903",180,14,15,11,11,15,7,12,12,16,13,-1.722,-0.7323,0.889353,0.572207,0.969066,NA,NA
"2412","m.8908",660,2,1,0,2,2,0,1,2,2,1,-5.349,-2.0259,0.999999,0.96599,0.838091,"Q04637","Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1 PE=1 SV=4                "
"2413","m.8913",420,2,3,1,2,1,1,1,0,1,2,-6.132,-2.372,0.919875,0.967864,0.571017,"Q9QWW1","Homer protein homolog 2 OS=Mus musculus GN=Homer2 PE=1 SV=1                   "
"2414","m.8914",480,1,1,1,3,1,1,0,0,1,1,-5.284,-1.6437,1,0.951085,0.936304,"Q6P1S4","Arginine--tRNA ligase cytoplasmic OS=Xenopus tropicalis GN=rars PE=2 SV=1                           "
"2415","m.8917",676,44,53,30,37,40,22,31,38,42,46,-1.519,-0.8656,0.970454,0.69464,0.970156,"P63018","Heat shock cognate 71 kDa protein OS=Rattus norvegicus GN=Hspa8 PE=1 SV=1                 "
"2416","m.892",692,6,5,2,3,5,1,4,4,4,3,-4.773,-1.5396,0.99991,0.942632,0.947093,"P48999","Arachidonate 5-lipoxygenase OS=Mus musculus GN=Alox5 PE=1 SV=3                     "
"2417","m.8921",707,0,0,0,0,0,0,0,0,0,1,-6.084,-2.2282,0.975397,0.968459,0.706501,"P34885","Protein kinase C-like 1B OS=Caenorhabditis elegans GN=pkc-1 PE=2 SV=2                   "
"2418","m.8927",151,9,9,7,11,11,1,9,10,7,7,-2.521,-0.7556,0.907384,0.594854,0.969409,"P54357","Myosin-2 essential light chain OS=Drosophila melanogaster GN=Mlc-c PE=1 SV=1                   "
"2419","m.8928",359,8,8,8,9,7,2,10,10,9,8,-1.521,-0.465,0.581176,0.314957,0.96193,"Q29RK4","UV excision repair protein RAD23 homolog B OS=Bos taurus GN=RAD23B PE=2 SV=1                "
"2420","m.8932",510,10,16,8,10,12,1,9,9,13,11,-3.895,-1.8834,1,0.962441,0.890462,"P53619","Coatomer subunit delta OS=Bos taurus GN=ARCN1 PE=1 SV=1                    "
"2421","m.8936",197,4,4,2,3,2,2,3,2,3,3,-3.968,-1.0835,1,0.837277,0.967631,"P49721","Proteasome subunit beta type-2 OS=Homo sapiens GN=PSMB2 PE=1 SV=1                   "
"2422","m.8939",146,3,3,2,2,4,2,2,3,2,2,-3.348,-0.914,0.987788,0.733473,0.97,"P58546","Myotrophin OS=Homo sapiens GN=MTPN PE=1 SV=2                      "
"2423","m.8941",216,6,8,4,7,8,4,6,7,6,9,-2.261,-0.8877,0.979076,0.712814,0.970122,"Q9N0V4","Glutathione S-transferase Mu 1 OS=Bos taurus GN=GSTM1 PE=1 SV=3                   "
"2424","m.8943",224,0,1,1,0,0,1,1,2,1,1,-5.297,-1.8777,1,0.962262,0.892058,"P02752","Riboflavin-binding protein OS=Gallus gallus PE=1 SV=2                      "
"2425","m.8947",2092,7,6,4,8,8,5,3,4,6,5,-5.082,-1.5822,1,0.946443,0.943127,NA,NA
"2426","m.8953",221,7,9,4,6,7,3,4,4,7,5,-5.838,-2.479,0.870711,0.96673,0.452375,"Q3MHN0","Proteasome subunit beta type-6 OS=Bos taurus GN=PSMB6 PE=1 SV=1                   "
"2427","m.8954",500,2,2,1,5,7,3,1,6,6,6,-6.086,-2.0441,0.999998,0.966332,0.829322,"Q9BUD6","Spondin-2 OS=Homo sapiens GN=SPON2 PE=1 SV=3                      "
"2428","m.8957",494,3,3,2,2,3,2,2,2,2,3,-4.611,-1.378,1,0.922078,0.95796,"B7ZC32","Kinesin-like protein KIF28P OS=Homo sapiens GN=KIF28P PE=3 SV=2                    "
"2429","m.8978",174,1,2,1,1,0,0,0,1,1,0,-5.444,-2.2363,0.9727,0.968473,0.699744,"Q9P2T1","GMP reductase 2 OS=Homo sapiens GN=GMPR2 PE=1 SV=1                    "
"2430","m.898",376,1,2,1,1,2,0,1,1,2,2,-3.39,-1.0353,0.999999,0.813174,0.96849,"Q3TBT3","Stimulator of interferon genes protein OS=Mus musculus GN=Tmem173 PE=1 SV=2                  "
"2431","m.8982",213,4,4,1,3,7,1,3,4,5,6,-2.996,-0.8992,0.983085,0.72198,0.97008,"4785826","Uncharacterized protein OS=Crassostrea gigas GN=CGI_10028476 PE=4 SV=1                     "
"2432","m.8984",345,1,1,0,0,2,1,0,0,0,1,-3.867,-1.5869,1,0.946831,0.942654,"Q5RC80","RNA-binding protein 39 OS=Pongo abelii GN=RBM39 PE=2 SV=1                    "
"2433","m.899",700,1,3,1,1,1,3,2,2,3,2,-5.16,-1.6678,1,0.952665,0.933219,"Q6GN42","Choline transporter-like protein 4 OS=Xenopus laevis GN=slc44a4 PE=2 SV=1                   "
"2434","m.8991",306,13,14,6,11,10,9,9,12,13,13,-2.987,-1.4591,1,0.933787,0.953217,"A4YI89","3-hydroxypropionyl-coenzyme A dehydratase OS=Metallosphaera sedula (strain ATCC 51363 / DSM 5348) GN=Msed_2001 PE=1 SV=1              "
"2435","m.90",277,3,2,1,0,4,1,1,1,5,2,-4.164,-1.1678,1,0.870934,0.965742,"Q9Y5Z4","Heme-binding protein 2 OS=Homo sapiens GN=HEBP2 PE=1 SV=1                    "
"2436","m.900",248,45,46,34,39,46,35,40,40,40,47,-2.396,-1.4974,1,0.938295,0.950502,"P42656","DNA damage checkpoint protein rad24 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=rad24 PE=1 SV=2             "
"2437","m.9006",624,1,2,0,0,0,0,0,0,0,0,-5.876,-1.8509,1,0.961369,0.899144,"Q04609","Glutamate carboxypeptidase 2 OS=Homo sapiens GN=FOLH1 PE=1 SV=1                    "
"2438","m.9013",389,8,9,7,7,9,7,10,4,8,10,-3.233,-1.2037,1,0.882524,0.964762,"P26779","Prosaposin OS=Bos taurus GN=PSAP PE=1 SV=3                      "
"2439","m.9015",170,7,7,6,7,6,3,6,7,7,4,-2.563,-0.8313,0.954531,0.665064,0.970084,"Q8LGG8","Universal stress protein A-like protein OS=Arabidopsis thaliana GN=At3g01520 PE=1 SV=2                  "
"2440","m.9022",1133,28,31,21,23,28,15,22,24,30,30,-3.533,-1.2942,1,0.906022,0.96171,"Q9CPW0","Contactin-associated protein-like 2 OS=Mus musculus GN=Cntnap2 PE=1 SV=2                    "
"2441","m.9023",1893,1,1,0,1,0,0,1,1,0,0,-6.449,-2.2253,0.976349,0.968452,0.708895,"O75970","Multiple PDZ domain protein OS=Homo sapiens GN=MPDZ PE=1 SV=2                   "
"2442","m.9034",345,0,0,0,2,0,0,0,0,0,0,-5.434,-1.7685,1,0.95808,0.917174,"Q9V895","Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Drosophila melanogaster GN=Anp32a PE=2 SV=1               "
"2443","m.904",870,6,6,1,9,6,1,4,5,7,4,-4.391,-1.4256,1,0.929338,0.955329,"Q8UVX0","Piwi-like protein 1 OS=Danio rerio GN=piwil1 PE=1 SV=1                    "
"2444","m.9051",213,7,8,7,10,9,8,9,7,11,8,-4.568,-1.8435,1,0.961108,0.900985,"P29314","40S ribosomal protein S9 OS=Rattus norvegicus GN=Rps9 PE=1 SV=4                   "
"2445","m.9052",1364,3,6,4,8,6,2,9,10,6,8,-3.472,-1.2686,1,0.900111,0.962667,"P81439","Equistatin OS=Actinia equina PE=1 SV=1                       "
"2446","m.9058",352,14,16,6,9,11,9,6,9,13,14,-4.151,-1.8595,1,0.961664,0.896943,"Q5ZIR1","Endophilin-B1 OS=Gallus gallus GN=SH3GLB1 PE=2 SV=1                      "
"2447","m.9062",253,1,1,1,1,1,1,2,1,1,1,-5.006,-1.7562,1,0.957509,0.919446,"O57382","Tolloid-like protein 2 OS=Xenopus laevis GN=tll2 PE=2 SV=1                    "
"2448","m.9072",179,1,2,1,0,3,0,1,2,3,1,-4.447,-1.574,1,0.94575,0.943935,NA,NA
"2449","m.9073",508,10,11,7,7,7,2,6,9,10,10,-5.023,-1.9377,1,0.963996,0.873531,"P09622","Dihydrolipoyl dehydrogenase mitochondrial OS=Homo sapiens GN=DLD PE=1 SV=2                           "
"2450","m.9086",773,20,21,10,12,19,6,9,9,19,17,-3.061,-1.5311,0.999867,0.941807,0.947818,"P23606","Protein-glutamine gamma-glutamyltransferase K OS=Rattus norvegicus GN=Tgm1 PE=2 SV=1                    "
"2451","m.9089",726,4,5,3,5,4,4,5,5,3,3,-2.723,-1.193,1,0.879221,0.965066,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"2452","m.9097",494,5,5,3,3,4,0,1,2,2,4,-4.954,-1.7257,1,0.955992,0.924679,"Q6P5H6","FERM domain-containing protein 5 OS=Mus musculus GN=Frmd5 PE=2 SV=1                   "
"2453","m.9103",276,1,0,0,0,1,0,0,1,1,1,-4.808,-1.5883,1,0.946946,0.942512,"Q9CYL5","Golgi-associated plant pathogenesis-related protein 1 OS=Mus musculus GN=Glipr2 PE=2 SV=3                  "
"2454","m.9104",238,2,1,1,1,0,0,1,2,0,0,-4.905,-1.6378,1,0.950679,0.937022,"3268279","Predicted protein OS=Nematostella vectensis GN=v1g239175 PE=4 SV=1                     "
"2455","m.9109",151,3,3,3,2,2,3,3,2,3,2,-2.761,-0.8556,0.966147,0.686184,0.97015,NA,NA
"2456","m.911",192,1,3,1,0,2,1,1,2,1,1,-4.505,-1.5846,1,0.946642,0.942887,"Q9Z0Y1","Dynactin subunit 3 OS=Mus musculus GN=Dctn3 PE=2 SV=2                    "
"2457","m.9110",140,2,3,2,2,3,3,1,2,2,2,-4.087,-1.4767,1,0.935931,0.952012,"Q9D2M8","Ubiquitin-conjugating enzyme E2 variant 2 OS=Mus musculus GN=Ube2v2 PE=2 SV=4                  "
"2458","m.9119",158,15,18,13,15,17,9,13,16,19,16,-3.142,-0.9675,0.999995,0.772049,0.969477,"O18598","Glutathione S-transferase OS=Blattella germanica PE=1 SV=3                      "
"2459","m.912",124,1,1,0,0,1,0,0,0,0,1,-5.199,-1.6543,1,0.951795,0.934978,"Q6PFL8","Thymocyte nuclear protein 1 OS=Danio rerio GN=thyn1 PE=2 SV=1                   "
"2460","m.9122",382,2,4,2,3,2,1,1,1,1,4,-5.225,-1.5962,1,0.947583,0.941696,"Q01460","Di-N-acetylchitobiase OS=Rattus norvegicus GN=Ctbs PE=1 SV=1                      "
"2461","m.9133",155,8,7,3,2,3,4,2,6,7,8,-3.627,-1.2335,1,0.891097,0.963855,"5494725","Uncharacterized protein OS=Helobdella robusta GN=HELRODRAFT_193192 PE=4 SV=1                     "
"2462","m.9135",505,5,5,3,2,3,2,3,2,3,3,-3.871,-1.4696,1,0.935081,0.952507,"Q8VIF7","Selenium-binding protein 1 OS=Rattus norvegicus GN=Selenbp1 PE=1 SV=1                    "
