"","Protein","Len","S0","S0.1","S0.2","S1","S1.1","S1.2","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"1773","m.6499",297,9,9,8,10,7,8,0.291,0.6691,0.037058,0.007378,0.829063,"Q32P51","Heterogeneous nuclear ribonucleoprotein A1-like 2 OS=Homo sapiens GN=HNRNPA1L2 PE=2 SV=2                  "
"1774","m.651",113,6,5,7,11,10,8,0.558,1.247,5.6e-05,1e-05,0.76458,"Q25532","V-type proton ATPase subunit G OS=Manduca sexta PE=3 SV=1                   "
"1775","m.6511",281,3,4,3,3,5,4,0.148,0.1914,0.721624,0.195471,0.926516,"Q5XIT1","Microtubule-associated protein RP/EB family member 3 OS=Rattus norvegicus GN=Mapre3 PE=1 SV=1                 "
"1776","m.6517",538,8,6,4,8,5,6,0.751,1.2689,4.1e-05,7e-06,0.763518,"Q9GMB8","Serine--tRNA ligase cytoplasmic OS=Bos taurus GN=SARS PE=2 SV=3                           "
"1777","m.6522",302,9,7,7,1,1,1,-1.57,-2.0735,4e-06,0.749641,1e-06,"P35441","Thrombospondin-1 OS=Mus musculus GN=Thbs1 PE=1 SV=1                      "
"1778","m.6524",587,20,19,19,22,23,19,0.2,0.6625,0.039252,0.007824,0.830332,"P18687","60 kDa heat shock protein mitochondrial OS=Cricetulus griseus GN=HSPD1 PE=2 SV=1                           "
"1779","m.6534",473,0,0,0,1,1,0,-0.221,-0.2173,1,0.607236,0.907044,"D0Z9R0","Tat-linked quality control protein TatD OS=Edwardsiella tarda (strain EIB202) GN=tatD PE=3 SV=1                "
"1780","m.6550",319,0,0,1,0,0,0,-0.306,-0.311,1,0.665281,0.884503,NA,NA
"1781","m.6554",533,9,9,9,9,8,8,0.126,0.2795,0.52113,0.124352,0.913325,"4616512","Uncharacterized protein OS=Amphimedon queenslandica PE=4 SV=1                      "
"1782","m.657",677,5,6,3,8,7,7,1.07,1.9288,0,0,0.749654,"Q58D55","Beta-galactosidase OS=Bos taurus GN=GLB1 PE=2 SV=1                      "
"1783","m.6574",602,0,0,1,0,1,0,-0.242,-0.2384,1,0.621911,0.902798,"Q91YQ5","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Mus musculus GN=Rpn1 PE=2 SV=1                   "
"1784","m.6593",1058,16,16,16,12,14,15,-0.181,-0.5277,1,0.742462,0.772729,"P13607","Sodium/potassium-transporting ATPase subunit alpha OS=Drosophila melanogaster GN=Atpalpha PE=1 SV=3                   "
"1785","m.6603",632,1,1,1,0,0,0,-0.355,-0.365,1,0.691038,0.866198,"Q921X9","Protein disulfide-isomerase A5 OS=Mus musculus GN=Pdia5 PE=2 SV=1                    "
"1786","m.6620",708,6,5,6,5,7,6,0.003,0.005,0.977769,0.395375,0.932808,"Q8WZ42","Titin OS=Homo sapiens GN=TTN PE=1 SV=4                      "
"1787","m.6627",1941,52,43,45,60,63,62,0.325,1.6543,0,0,0.752277,"P24733","Myosin heavy chain striated muscle OS=Argopecten irradians PE=1 SV=1                           "
"1788","m.6645",175,1,1,0,1,0,1,-0.265,-0.2656,1,0.639419,0.896663,"Q7SXN5","Dynamin-1-like protein OS=Danio rerio GN=dnm1l PE=2 SV=1                     "
"1789","m.6650",137,2,1,2,1,2,1,-0.57,-0.637,0.987829,0.761172,0.661122,"Q25481","Ecdysteroid-regulated 16 kDa protein OS=Manduca sexta GN=ESR16 PE=2 SV=1                   "
"1790","m.6654",227,2,3,3,2,1,2,-0.303,-0.3726,1,0.694263,0.863226,"O42265","Proteasome subunit alpha type-1 OS=Gallus gallus GN=PSMA1 PE=2 SV=2                   "
"1791","m.6678",2678,3,4,1,5,2,2,1.208,1.5119,1e-06,0,0.75507,"O15943","Neural-cadherin OS=Drosophila melanogaster GN=CadN PE=1 SV=2                      "
"1792","m.6688",381,2,3,2,2,1,4,0.045,0.0515,0.943102,0.342621,0.934063,"Q9U5N1","V-type proton ATPase subunit C OS=Manduca sexta PE=2 SV=1                   "
"1793","m.6692",457,1,1,0,1,1,2,-0.186,-0.1855,1,0.583255,0.912699,"Q8VHI6","Wiskott-Aldrich syndrome protein family member 3 OS=Mus musculus GN=Wasf3 PE=2 SV=1                 "
"1794","m.6698",487,11,14,16,15,17,15,0.013,0.037,0.955843,0.359084,0.933861,"Q9D1A2","Cytosolic non-specific dipeptidase OS=Mus musculus GN=Cndp2 PE=1 SV=1                    "
"1795","m.6705",727,4,3,4,2,3,3,-0.434,-0.5709,1,0.751065,0.734174,"Q9GK13","Methylmalonyl-CoA mutase mitochondrial OS=Bos taurus GN=MUT PE=2 SV=1                           "
"1796","m.6707",440,1,1,1,1,0,0,-0.362,-0.3434,1,0.681348,0.874084,"P20611","Lysosomal acid phosphatase OS=Rattus norvegicus GN=Acp2 PE=1 SV=1                    "
"1797","m.6717",339,1,1,1,0,0,1,-0.446,-0.4531,1,0.723106,0.824283,"Q96M27","Protein PRRC1 OS=Homo sapiens GN=PRRC1 PE=1 SV=1                     "
"1798","m.6724",676,7,7,8,9,10,6,0.233,0.5009,0.141311,0.029301,0.864907,"P40939","Trifunctional enzyme subunit alpha mitochondrial OS=Homo sapiens GN=HADHA PE=1 SV=2                           "
"1799","m.6735",993,0,0,0,0,1,0,-0.358,-0.3423,1,0.680833,0.874465,"Q8CGF7","Transcription elongation regulator 1 OS=Mus musculus GN=Tcerg1 PE=1 SV=2                   "
"1800","m.6750",260,5,6,8,5,9,10,-0.303,-0.5826,1,0.753112,0.722486,"P46209","Protein usf OS=Aquifex pyrophilus GN=usf PE=4 SV=1                     "
"1801","m.6764",636,0,0,0,2,1,2,0.365,0.4172,0.248053,0.053204,0.884283,NA,NA
"1802","m.6777",271,1,1,1,3,1,2,0.504,0.6203,0.056162,0.011284,0.838745,"B1H267","Sorting nexin-5 OS=Rattus norvegicus GN=Snx5 PE=1 SV=1                     "
"1803","m.6795",338,0,0,1,1,1,1,-0.402,-0.3655,1,0.691253,0.866006,"P27653","C-1-tetrahydrofolate synthase cytoplasmic OS=Rattus norvegicus GN=Mthfd1 PE=1 SV=3                           "
"1804","m.681",2015,36,32,34,37,31,37,0.141,0.605,0.06369,0.012839,0.841917,"P21333","Filamin-A OS=Homo sapiens GN=FLNA PE=1 SV=4                      "
"1805","m.6811",526,0,0,0,1,1,1,-0.339,-0.3375,1,0.678562,0.876102,"P31597","Excitatory amino acid transporter 3 OS=Oryctolagus cuniculus GN=SLC1A1 PE=2 SV=1                  "
"1806","m.6816",173,4,2,3,1,2,3,-0.819,-0.8749,0.697994,0.7717,0.328917,"Q6AZW2","Alcohol dehydrogenase [NADP(+)] A OS=Danio rerio GN=akr1a1a PE=2 SV=2                   "
"1807","m.6822",465,4,4,5,3,2,2,-0.386,-0.554,1,0.747902,0.750099,"P51464","Argininosuccinate lyase OS=Lithobates catesbeiana GN=ASL PE=3 SV=1                     "
"1808","m.6835",423,4,4,3,1,4,3,-0.635,-0.7375,0.907598,0.769817,0.525883,"Q9UJZ1","Stomatin-like protein 2 mitochondrial OS=Homo sapiens GN=STOML2 PE=1 SV=1                           "
"1809","m.6841",251,0,0,0,1,0,0,-0.265,-0.2689,1,0.641438,0.895864,NA,NA
"1810","m.6844",389,6,7,5,2,3,5,-0.742,-0.9724,0.514973,0.769106,0.208938,"Q09694","Saccharopine dehydrogenase [NAD(+) L-lysine-forming] OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=lys3 PE=1 SV=2                           "
"1811","m.6854",281,1,1,1,1,1,1,-0.26,-0.2427,1,0.624783,0.90188,"Q8JFY9","Poly(U)-specific endoribonuclease-A OS=Xenopus laevis GN=endou-a PE=1 SV=1                     "
"1812","m.6864",607,2,1,0,0,1,0,-0.329,-0.3071,1,0.663217,0.885654,"Q5VYJ5","MAM and LDL-receptor class A domain-containing protein 1 OS=Homo sapiens GN=MALRD1 PE=4 SV=3               "
"1813","m.6865",1038,1,0,1,0,1,1,-0.365,-0.3678,1,0.692237,0.865115,NA,NA
"1814","m.6868",946,3,3,3,7,6,6,0.945,1.4925,1e-06,0,0.755557,"P18484","AP-2 complex subunit alpha-2 OS=Rattus norvegicus GN=Ap2a2 PE=1 SV=3                   "
"1815","m.6883",567,8,13,11,7,10,8,-0.34,-0.7033,0.942336,0.767709,0.574253,"Q63150","Dihydropyrimidinase OS=Rattus norvegicus GN=Dpys PE=1 SV=2                      "
"1816","m.694",857,1,1,1,0,0,1,-0.23,-0.2415,1,0.623986,0.902138,"Q5U231","Zinc finger RNA-binding protein OS=Xenopus tropicalis GN=zfr PE=2 SV=1                   "
"1817","m.6956",142,0,0,0,0,1,1,-0.256,-0.2611,1,0.63663,0.897733,"Q504A5","Probable thiopurine S-methyltransferase OS=Danio rerio GN=tpmt PE=2 SV=1                    "
"1818","m.6968",331,0,0,0,1,0,0,-0.309,-0.306,1,0.662629,0.885974,"P27694","Replication protein A 70 kDa DNA-binding subunit OS=Homo sapiens GN=RPA1 PE=1 SV=2                "
"1819","m.6975",388,1,3,2,2,3,3,0.137,0.1585,0.788675,0.227022,0.929855,"Q9JIH2","Nuclear pore complex protein Nup50 OS=Mus musculus GN=Nup50 PE=1 SV=3                  "
"1820","m.698",256,1,1,1,2,2,2,0.332,0.3685,0.331954,0.073222,0.895282,"Q9D1J3","SAP domain-containing ribonucleoprotein OS=Mus musculus GN=Sarnp PE=2 SV=3                    "
"1821","m.6990",479,6,7,5,8,9,9,0.626,1.1678,0.000164,2.9e-05,0.768979,"Q4R6V2","T-complex protein 1 subunit epsilon OS=Macaca fascicularis GN=CCT5 PE=2 SV=1                  "
"1822","m.7005",1086,12,15,15,11,15,12,-0.194,-0.5173,1,0.740127,0.78099,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"1823","m.7042",188,0,0,0,1,0,1,-0.178,-0.1725,1,0.572796,0.914777,"XP_006819860","PREDICTED: uncharacterized protein LOC102805774 [Saccoglossus kowalevskii]                      "
"1824","m.7051",436,0,0,0,4,2,3,0.945,1.1849,0.000131,2.3e-05,0.767949,"P13595","Neural cell adhesion molecule 1 OS=Mus musculus GN=Ncam1 PE=1 SV=3                  "
"1825","m.7103",496,2,4,4,2,5,4,-0.4,-0.5292,1,0.74279,0.771506,"P47788","Thimet oligopeptidase OS=Sus scrofa GN=THOP1 PE=2 SV=2                     "
"1826","m.7107",168,1,0,1,0,0,0,-0.393,-0.3702,1,0.693255,0.864176,NA,NA
"1827","m.7111",267,1,1,0,1,1,1,-0.322,-0.3093,1,0.664384,0.885007,"Q502L2","Serine/threonine-protein phosphatase PGAM5 mitochondrial OS=Danio rerio GN=pgam5 PE=2 SV=2                           "
"1828","m.7115",1367,2,1,0,2,2,2,0.308,0.3337,0.401315,0.090832,0.902749,"Q5VZK9","Leucine-rich repeat-containing protein 16A OS=Homo sapiens GN=LRRC16A PE=1 SV=1                   "
"1829","m.7131",978,2,1,1,2,1,1,0.151,0.1727,0.760629,0.213104,0.928529,"O00468","Agrin OS=Homo sapiens GN=AGRN PE=1 SV=5                      "
"1830","m.7140",275,4,4,4,4,4,5,0.073,0.1124,0.868289,0.274933,0.932923,NA,NA
"1831","m.7159",1549,1,1,0,0,2,1,-0.141,-0.1304,1,0.536306,0.920698,"Q5GN48","Dystrophin OS=Sus scrofa GN=DMD PE=1 SV=1                      "
"1832","m.7168",302,0,0,1,1,0,1,-0.332,-0.3136,1,0.666641,0.883725,"P56965","N(G)N(G)-dimethylarginine dimethylaminohydrolase 1 OS=Bos taurus GN=DDAH1 PE=1 SV=3                           "
"1833","m.7183",139,2,2,3,1,1,1,-0.935,-1.0409,0.392247,0.766555,0.142416,"P42688","Tyrosine-protein kinase SRK2 (Fragment) OS=Spongilla lacustris GN=SRK2 PE=2 SV=1                   "
"1834","m.7185",949,1,1,1,1,1,1,-0.251,-0.2512,1,0.630345,0.900009,"Q9NUV9","GTPase IMAP family member 4 OS=Homo sapiens GN=GIMAP4 PE=1 SV=1                  "
"1835","m.720",102,1,1,2,2,1,2,-0.041,-0.0488,0.99865,0.454843,0.929287,"Q32P85","Dynein light chain roadblock-type 2 OS=Bos taurus GN=DYNLRB2 PE=3 SV=1                  "
"1836","m.7206",974,0,2,3,3,4,4,0.113,0.1492,0.806211,0.23637,0.930627,"Q8BHN3","Neutral alpha-glucosidase AB OS=Mus musculus GN=Ganab PE=1 SV=1                    "
"1837","m.7209",320,1,0,0,1,0,1,-0.185,-0.1736,1,0.573696,0.914606,"Q9ERI6","Retinol dehydrogenase 14 OS=Mus musculus GN=Rdh14 PE=2 SV=1                    "
"1838","m.721",1283,0,0,1,0,0,0,-0.312,-0.2982,0.999979,0.658398,0.8882,"Q9Y2E4","Disco-interacting protein 2 homolog C OS=Homo sapiens GN=DIP2C PE=2 SV=2                  "
"1839","m.7210",168,1,1,1,1,1,1,-0.217,-0.2276,1,0.614521,0.905024,"P31696","Agrin OS=Gallus gallus GN=AGRN PE=1 SV=3                      "
"1840","m.7211",854,1,0,0,0,0,0,-0.308,-0.3053,1,0.662254,0.886177,"Q9Z1G4","V-type proton ATPase 116 kDa subunit a isoform 1 OS=Mus musculus GN=Atp6v0a1 PE=1 SV=3              "
"1841","m.7240",672,3,0,0,0,1,0,-0.342,-0.3702,1,0.693255,0.864176,"O75923","Dysferlin OS=Homo sapiens GN=DYSF PE=1 SV=1                      "
"1842","m.7242",348,0,1,0,1,2,0,-0.211,-0.2139,1,0.60478,0.90769,NA,NA
"1843","m.725",200,0,1,0,1,0,0,-0.262,-0.2442,1,0.625776,0.901555,"Q2KID4","Dynein light chain 1 axonemal OS=Bos taurus GN=DNAL1 PE=2 SV=1                           "
"1844","m.7262",373,18,14,16,12,14,15,-0.196,-0.5279,1,0.742506,0.772566,"O97490","Melanotransferrin OS=Oryctolagus cuniculus GN=Mfi2 PE=2 SV=1                      "
"1845","m.7285",870,1,1,1,1,1,0,-0.18,-0.1775,1,0.576864,0.913993,"O35867","Neurabin-1 OS=Rattus norvegicus GN=Ppp1r9a PE=1 SV=1                      "
"1846","m.7288",361,3,3,4,3,3,3,-0.182,-0.2694,1,0.641742,0.895742,"Q9D051","Pyruvate dehydrogenase E1 component subunit beta mitochondrial OS=Mus musculus GN=Pdhb PE=1 SV=1                           "
"1847","m.7296",413,16,20,19,20,19,19,0.13,0.4176,0.247432,0.05306,0.884191,"P26043","Radixin OS=Mus musculus GN=Rdx PE=1 SV=3                      "
"1848","m.7297",100,3,4,5,5,5,6,0.101,0.1683,0.769481,0.217369,0.928959,"P31976","Ezrin OS=Bos taurus GN=EZR PE=1 SV=2                      "
"1849","m.7320",149,1,1,1,1,1,1,-0.22,-0.2063,1,0.599197,0.909097,"Q5ZMC0","Endothelial differentiation-related factor 1 homolog OS=Gallus gallus GN=EDF1 PE=2 SV=1                  "
"1850","m.733",773,2,3,3,3,4,1,0.1,0.1306,0.839102,0.255568,0.93194,"P47897","Glutamine--tRNA ligase OS=Homo sapiens GN=QARS PE=1 SV=1                     "
"1851","m.7348",315,5,4,4,2,2,2,-0.525,-0.6768,0.963874,0.765506,0.610283,"P57999","Zonadhesin (Fragment) OS=Oryctolagus cuniculus GN=ZAN PE=2 SV=2                     "
"1852","m.7374",436,4,3,3,3,1,2,-0.045,-0.0642,1,0.471198,0.927916,"Q3SZ71","Mitochondrial-processing peptidase subunit beta OS=Bos taurus GN=PMPCB PE=2 SV=1                   "
"1853","m.7375",539,1,1,1,1,1,1,-0.218,-0.2235,1,0.611649,0.90584,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"1854","m.738",140,4,4,4,0,0,0,-1.089,-1.3378,0.064413,0.757126,0.013729,"P18321","Profilin OS=Clypeaster japonicus PE=1 SV=2                       "
"1855","m.7395",220,1,0,0,0,0,1,-0.206,-0.208,1,0.600457,0.908786,"Q6NUB2","Protein CWC15 homolog A OS=Xenopus laevis GN=cwc15-a PE=2 SV=1                   "
"1856","m.7404",524,49,49,52,52,50,50,0.039,0.2052,0.691571,0.182998,0.924841,"Q17770","Protein disulfide-isomerase 2 OS=Caenorhabditis elegans GN=pdi-2 PE=1 SV=1                    "
"1857","m.742",625,0,0,0,0,0,1,-0.301,-0.3121,1,0.665858,0.884175,"Q09JY9","Protein Shroom2 OS=Xenopus tropicalis GN=shroom2 PE=2 SV=1                     "
"1858","m.7426",502,20,14,18,18,18,21,0.031,0.0937,0.89502,0.295329,0.933622,"O60749","Sorting nexin-2 OS=Homo sapiens GN=SNX2 PE=1 SV=2                     "
"1859","m.7437",674,3,4,3,3,4,4,0.06,0.0828,0.909058,0.307407,0.933886,NA,NA
"1860","m.745",243,8,8,9,8,6,7,-0.018,-0.0394,0.996204,0.444684,0.930051,"Q9VIM5","Actin-related protein 3-Feb complex subunit 2 OS=Drosophila melanogaster GN=Arpc2 PE=2 SV=2                 "
"1861","m.7457",110,2,2,2,4,3,2,0.585,0.7237,0.022677,0.004478,0.819065,"Q9UMY4","Sorting nexin-12 OS=Homo sapiens GN=SNX12 PE=1 SV=3                     "
"1862","m.7461",430,3,5,4,3,2,4,-0.173,-0.2468,1,0.627485,0.900987,"Q7SX99","Fumarate hydratase mitochondrial OS=Danio rerio GN=fh PE=2 SV=1                           "
"1863","m.7469",537,1,2,2,3,1,1,0.158,0.1924,0.719473,0.194552,0.9264,"Q61127","NGFI-A-binding protein 2 OS=Mus musculus GN=Nab2 PE=1 SV=2                    "
"1864","m.750",800,1,0,0,1,1,1,-0.198,-0.192,1,0.588342,0.911611,"Q8N0W3","L-fucose kinase OS=Homo sapiens GN=FUK PE=2 SV=2                     "
"1865","m.7509",441,0,1,1,0,0,1,-0.277,-0.2729,1,0.643855,0.894879,"B5FXE5","Apoptosis-inducing factor 2 OS=Taeniopygia guttata GN=AIFM2 PE=2 SV=1                    "
"1866","m.7513",255,1,2,1,0,0,0,-0.171,-0.1636,1,0.565415,0.916129,NA,NA
"1867","m.7527",791,4,3,4,3,3,5,-0.225,-0.3304,1,0.675129,0.878457,"Q96AY4","Tetratricopeptide repeat protein 28 OS=Homo sapiens GN=TTC28 PE=1 SV=4                   "
"1868","m.753",343,1,2,1,2,1,2,0.335,0.3815,0.307986,0.067374,0.892395,"Q90XD2","Agmatinase mitochondrial OS=Gallus gallus GN=AGMAT PE=2 SV=1                           "
"1869","m.7561",417,0,1,0,0,0,1,-0.215,-0.2181,1,0.60781,0.906891,"Q2HJF7","Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Bos taurus GN=CAMK2D PE=2 SV=1                "
"1870","m.7582",540,1,4,4,3,2,1,-0.237,-0.3349,1,0.677315,0.876974,"Q6R748","Syntaxin-binding protein 1 OS=Gallus gallus GN=STXBP1 PE=2 SV=1                    "
"1871","m.7588",415,1,1,0,0,1,1,-0.299,-0.2998,0.999989,0.659275,0.88775,"P48052","Carboxypeptidase A2 OS=Homo sapiens GN=CPA2 PE=1 SV=3                     "
"1872","m.7592",467,6,6,5,6,5,6,0.265,0.4696,0.175906,0.036881,0.872141,"O97578","Dipeptidyl peptidase 1 (Fragment) OS=Canis familiaris GN=CTSC PE=1 SV=1                   "
"1873","m.7593",596,0,0,0,1,1,1,-0.268,-0.2518,1,0.630731,0.899874,"O60504","Vinexin OS=Homo sapiens GN=SORBS3 PE=1 SV=2                      "
"1874","m.7595",1291,29,34,33,45,45,43,0.352,1.4642,2e-06,0,0.756319,"Q5TZA2","Rootletin OS=Homo sapiens GN=CROCC PE=1 SV=1                      "
"1875","m.760",542,4,4,4,4,3,1,-0.007,-0.0101,0.985447,0.412344,0.932034,NA,NA
"1876","m.7626",466,1,2,0,2,1,4,0.385,0.4272,0.232844,0.0497,0.881977,"P27881","Hexokinase-2 OS=Rattus norvegicus GN=Hk2 PE=1 SV=1                      "
"1877","m.7630",342,1,0,0,0,0,0,-0.271,-0.2632,1,0.637936,0.897237,"A4IG61","Mitochondrial dynamics protein MID51 OS=Danio rerio GN=mief1 PE=2 SV=1                   "
"1878","m.7637",482,0,0,0,1,1,0,-0.307,-0.3015,1,0.660202,0.887268,"Q9HU55","Glutaredoxin OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=grx PE=3 SV=1         "
"1879","m.7647",1472,2,3,3,1,0,1,-0.934,-1.0194,0.429459,0.76738,0.161579,"P23468","Receptor-type tyrosine-protein phosphatase delta OS=Homo sapiens GN=PTPRD PE=1 SV=2                   "
"1880","m.765",688,0,2,2,0,0,0,-0.74,-0.7697,0.867795,0.771114,0.479186,"Q8CHN8","Mannan-binding lectin serine protease 1 OS=Rattus norvegicus GN=Masp1 PE=1 SV=2                  "
"1881","m.7660",262,0,0,0,0,1,1,-0.334,-0.3383,1,0.678944,0.875832,"Q9X248","3-oxoacyl-[acyl-carrier-protein] reductase FabG OS=Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099) GN=fabG PE=3 SV=1         "
"1882","m.7663",465,3,3,2,1,3,2,-0.423,-0.4478,1,0.721482,0.827322,"Q6PDL0","Cytoplasmic dynein 1 light intermediate chain 2 OS=Mus musculus GN=Dync1li2 PE=1 SV=2                "
"1883","m.7667",285,6,7,5,2,3,1,-0.694,-0.9211,0.611807,0.770711,0.268763,"Q9YHT2","Succinate dehydrogenase [ubiquinone] iron-sulfur subunit mitochondrial OS=Gallus gallus GN=SDHB PE=1 SV=1                           "
"1884","m.7674",481,4,7,4,5,4,4,0.316,0.4997,0.142528,0.029565,0.865183,"P47791","Glutathione reductase mitochondrial OS=Mus musculus GN=Gsr PE=1 SV=3                           "
"1885","m.77",597,23,25,23,28,24,28,0.332,1.1759,0.000147,2.6e-05,0.768486,"Q63028","Alpha-adducin OS=Rattus norvegicus GN=Add1 PE=2 SV=2                      "
"1886","m.772",418,7,7,8,2,3,3,-1.032,-1.5462,0.00826,0.753584,0.001392,"Q4V7C7","Actin-related protein 3 OS=Rattus norvegicus GN=Actr3 PE=1 SV=1                    "
"1887","m.7741",384,35,34,35,31,33,30,-0.08,-0.3334,1,0.67659,0.877472,NA,NA
"1888","m.7744",503,2,1,2,1,1,1,-0.696,-0.7142,0.932123,0.768468,0.55903,"3282180","Predicted protein OS=Nematostella vectensis GN=v1g247020 PE=4 SV=1                     "
"1889","m.7751",288,4,4,5,1,1,2,-1.293,-1.5779,0.005709,0.753187,0.000943,"Q95116","Thrombospondin-2 OS=Bos taurus GN=THBS2 PE=2 SV=2                      "
"1890","m.7770",273,0,1,0,1,1,0,-0.367,-0.3322,1,0.676008,0.877868,"Q09161","Nuclear cap-binding protein subunit 1 OS=Homo sapiens GN=NCBP1 PE=1 SV=1                  "
"1891","m.7798",205,0,0,0,1,1,1,-0.371,-0.3583,1,0.688116,0.868731,"Q5ZM55","Protein fem-1 homolog B OS=Gallus gallus GN=FEM1B PE=2 SV=1                   "
"1892","m.782",388,16,15,14,15,14,15,0.183,0.549,0.099048,0.020243,0.854019,"O15992","Arginine kinase OS=Anthopleura japonicus PE=1 SV=1                      "
"1893","m.7823",187,0,0,1,0,0,0,-0.376,-0.3671,1,0.691938,0.865387,"Q6ZN80","Putative maltase-glucoamylase-like protein FLJ16351 OS=Homo sapiens PE=2 SV=1                    "
"1894","m.7834",739,0,0,0,0,1,0,-0.38,-0.3601,1,0.688908,0.868058,"Q6PCJ1","Dynactin subunit 1 OS=Xenopus laevis GN=dctn1 PE=2 SV=1                    "
"1895","m.7836",367,0,0,1,1,0,0,-0.331,-0.3327,1,0.676251,0.877703,"Q00266","S-adenosylmethionine synthase isoform type-1 OS=Homo sapiens GN=MAT1A PE=1 SV=2                   "
"1896","m.7838",446,1,1,1,2,1,1,0.26,0.2966,0.482186,0.112944,0.910155,"Q00808","Vegetative incompatibility protein HET-E-1 OS=Podospora anserina GN=HET-E1 PE=4 SV=1                   "
"1897","m.7866",258,0,2,0,0,0,0,-0.398,-0.4018,1,0.705809,0.850766,"A7RNG8","Coiled-coil domain-containing protein 22 homolog OS=Nematostella vectensis GN=v1g180167 PE=3 SV=1                  "
"1898","m.787",428,12,12,12,12,14,13,0.148,0.376,0.317991,0.069801,0.893622,"P38024","Multifunctional protein ADE2 OS=Gallus gallus GN=AIRC PE=2 SV=1                    "
"1899","m.789",775,0,0,1,0,0,0,-0.366,-0.3537,1,0.686067,0.870424,"Q14155","Rho guanine nucleotide exchange factor 7 OS=Homo sapiens GN=ARHGEF7 PE=1 SV=2                 "
"1900","m.792",129,1,1,0,1,0,1,-0.243,-0.2315,1,0.617219,0.904233,"3280357","Predicted protein OS=Nematostella vectensis GN=v1g237353 PE=4 SV=1                     "
"1901","m.798",194,1,1,1,0,0,1,-0.289,-0.2873,0.999922,0.652288,0.891175,NA,NA
"1902","m.8003",356,2,1,1,1,1,1,-0.301,-0.3238,1,0.671856,0.880577,"Q5EA79","Aldose 1-epimerase OS=Bos taurus GN=GALM PE=2 SV=1                     "
"1903","m.8023",472,1,2,2,1,2,2,-0.514,-0.5242,1,0.741688,0.775551,"Q6AY97","Coiled-coil domain-containing protein 91 OS=Rattus norvegicus GN=Ccdc91 PE=2 SV=1                   "
"1904","m.8024",284,0,1,0,1,0,1,-0.324,-0.3267,1,0.673304,0.879653,"P52917","Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=VPS4 PE=1 SV=1             "
"1905","m.81",504,6,6,6,7,5,5,0.236,0.4019,0.272664,0.058949,0.887787,"Q91YN5","UDP-N-acetylhexosamine pyrophosphorylase OS=Mus musculus GN=Uap1 PE=1 SV=1                     "
"1906","m.8154",241,0,0,0,0,1,0,-0.241,-0.2406,1,0.623386,0.90233,"Q9WTN6","Solute carrier family 22 member 21 OS=Mus musculus GN=Slc22a21 PE=2 SV=1                 "
"1907","m.8180",154,1,0,1,0,0,1,-0.302,-0.3196,1,0.669732,0.881891,"Q8VCR7","Alpha/beta hydrolase domain-containing protein 14B OS=Mus musculus GN=Abhd14b PE=2 SV=1                  "
