"","Protein","Len","S0","S0.1","S0.2","S1","S1.1","S1.2","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"2116","m.531",580,21,28,17,40,25,26,0.909,3.0097,0,0,0.478282,"Q9WUA2","Phenylalanine--tRNA ligase beta subunit OS=Mus musculus GN=Farsb PE=2 SV=2                   "
"2117","m.5315",882,14,22,12,22,31,14,0.633,1.7051,0,0,0.544218,"Q9I8E6","Coatomer subunit gamma-2 OS=Takifugu rubripes GN=copg2 PE=3 SV=1                    "
"2118","m.5317",354,16,21,15,17,20,17,0.187,0.5165,0.194692,0.015738,0.821471,"P30676","Guanine nucleotide-binding protein G(i) subunit alpha OS=Patiria pectinifera PE=1 SV=3                  "
"2119","m.532",113,18,18,12,18,16,11,0.517,1.339,2.2e-05,1e-06,0.59407,"P63221","40S ribosomal protein S21 OS=Sus scrofa GN=RPS21 PE=3 SV=1                   "
"2120","m.5328",257,4,12,2,9,3,4,1.429,2.2251,0,0,0.503551,"Q5WR10","Spliceosome RNA helicase DDX39B OS=Canis familiaris GN=DDX39B PE=3 SV=1                   "
"2121","m.5331",336,1,1,1,0,0,0,-0.282,-0.2846,1,0.384753,0.779991,"43474990","Glyoxalase/bleomycin resistance protein/dioxygenase (Precursor) OS=Chitinophaga pinensis (strain ATCC 43595 / DSM 2588 / NCIB 11800 / UQM 2034) GN=Cpin_6751 PE=4 SV=1       "
"2122","m.534",225,26,31,24,48,32,32,0.694,2.7354,0,0,0.484647,"9169740","Hypothetical transporter OS=Rhodobacteraceae bacterium HTCC2150 GN=RB2150_00225 PE=4 SV=1                    "
"2123","m.5346",119,1,3,1,2,3,0,0.352,0.378,0.439673,0.040959,0.863858,NA,NA
"2124","m.5347",415,10,17,10,22,19,14,0.833,2.2959,0,0,0.499988,"Q6GM16","Nucleoredoxin OS=Xenopus laevis GN=nxn PE=2 SV=1                      "
"2125","m.535",370,11,19,3,14,11,5,1.516,2.7514,0,0,0.484229,"Q99K85","Phosphoserine aminotransferase OS=Mus musculus GN=Psat1 PE=1 SV=1                     "
"2126","m.5352",328,2,3,2,3,3,1,0.476,0.589,0.115485,0.008888,0.796643,"Q92820","Gamma-glutamyl hydrolase OS=Homo sapiens GN=GGH PE=1 SV=2                     "
"2127","m.5354",547,21,31,25,36,42,22,0.399,1.6626,0,0,0.548918,"Q02253","Methylmalonate-semialdehyde dehydrogenase [acylating] mitochondrial OS=Rattus norvegicus GN=Aldh6a1 PE=1 SV=1                           "
"2128","m.5358",207,6,3,3,1,5,5,-0.595,-0.7032,0.736342,0.470416,0.299816,"XP_003728712","PREDICTED: uncharacterized protein LOC100890748 [Strongylocentrotus purpuratus]                      "
"2129","m.5364",172,18,23,13,21,23,10,0.511,1.397,9e-06,1e-06,0.584574,"Q5RBA4","Myosin regulatory light polypeptide 9 OS=Pongo abelii GN=MYL9 PE=2 SV=3                  "
"2130","m.5369",500,21,24,13,22,15,20,0.542,1.5877,0,0,0.557824,"P12955","Xaa-Pro dipeptidase OS=Homo sapiens GN=PEPD PE=1 SV=3                     "
"2131","m.537",304,2,0,0,0,3,1,-0.136,-0.137,0.999997,0.311462,0.847603,NA,NA
"2132","m.5372",300,0,0,0,1,0,0,-0.155,-0.147,0.999986,0.317144,0.84426,"Q9JHZ4","GRIP1-associated protein 1 OS=Rattus norvegicus GN=Gripap1 PE=1 SV=1                    "
"2133","m.5376",135,1,2,1,0,2,1,-0.187,-0.1767,1,0.333457,0.833423,"Q9BTL3","RNMT-activating mini protein OS=Homo sapiens GN=FAM103A1 PE=1 SV=1                    "
"2134","m.5382",195,4,4,3,6,5,4,0.759,1.1025,0.000573,3.8e-05,0.641262,"Q29RM3","Receptor expression-enhancing protein 5 OS=Bos taurus GN=REEP5 PE=2 SV=1                   "
"2135","m.5384",568,5,7,3,1,6,3,-0.77,-0.8156,0.518065,0.472948,0.173306,"Q60597","2-oxoglutarate dehydrogenase mitochondrial OS=Mus musculus GN=Ogdh PE=1 SV=3                           "
"2136","m.5390",842,7,26,13,18,15,10,0.397,1.1111,0.000514,3.4e-05,0.639274,NA,NA
"2137","m.5398",324,1,3,2,4,5,3,0.678,0.8621,0.009374,0.000666,0.70603,"Q7L5D6","Golgi to ER traffic protein 4 homolog OS=Homo sapiens GN=GET4 PE=1 SV=1                "
"2138","m.5400",164,15,20,14,16,17,10,0.177,0.4779,0.250461,0.020914,0.834231,"P30050","60S ribosomal protein L12 OS=Homo sapiens GN=RPL12 PE=1 SV=1                   "
"2139","m.5403",461,16,29,15,28,26,17,0.641,2.1261,0,0,0.50923,"Q28F67","Aspartate aminotransferase mitochondrial OS=Xenopus tropicalis GN=got2 PE=2 SV=1                           "
"2140","m.5407",595,17,23,15,19,21,8,0.293,0.8162,0.015093,0.001081,0.720289,"P54612","Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Sus scrofa GN=PPP2R1A PE=2 SV=2             "
"2141","m.5413",216,0,0,2,7,2,3,1.053,1.6002,0,0,0.55628,"Q9WU63","Heme-binding protein 2 OS=Mus musculus GN=Hebp2 PE=1 SV=1                    "
"2142","m.5415",188,12,11,6,12,9,7,0.771,1.4839,2e-06,0,0.571596,"Q3SYR7","60S ribosomal protein L9 OS=Bos taurus GN=RPL9 PE=2 SV=1                   "
"2143","m.5416",476,0,2,0,2,3,0,0.365,0.3657,0.466729,0.044211,0.867011,"Q91YT0","NADH dehydrogenase [ubiquinone] flavoprotein 1 mitochondrial OS=Mus musculus GN=Ndufv1 PE=1 SV=1                           "
"2144","m.5422",1121,17,24,14,26,19,14,0.653,2.0163,0,0,0.516554,"Q5T1M5","FK506-binding protein 15 OS=Homo sapiens GN=FKBP15 PE=1 SV=2                    "
"2145","m.5425",415,41,52,37,56,49,46,0.45,1.9281,0,0,0.52329,"Q66I24","Argininosuccinate synthase OS=Danio rerio GN=ass1 PE=2 SV=1                     "
"2146","m.5435",138,0,0,1,1,0,1,-0.184,-0.1753,1,0.332708,0.833966,"O97725","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 OS=Bos taurus GN=NDUFA12 PE=1 SV=1               "
"2147","m.5439",531,0,0,0,0,1,0,-0.274,-0.2463,1,0.368051,0.801822,"3280670","Predicted protein OS=Nematostella vectensis GN=v1g214543 PE=4 SV=1                     "
"2148","m.5442",167,28,23,17,32,28,25,0.68,2.281,0,0,0.500705,"Q8ISP0","40S ribosomal protein S18 OS=Branchiostoma belcheri GN=RPS18 PE=2 SV=1                   "
"2149","m.5451",290,6,9,5,8,8,5,0.486,0.8457,0.011137,0.000794,0.711064,"Q3URF8","BTB/POZ domain-containing protein KCTD21 OS=Mus musculus GN=Kctd21 PE=2 SV=1                   "
"2150","m.5457",390,3,1,1,4,3,0,1.032,1.1431,0.00034,2.2e-05,0.63207,NA,NA
"2151","m.5459",641,1,0,0,0,0,0,-0.252,-0.2179,1,0.354581,0.815869,"Q5R6J1","Sodium-dependent neutral amino acid transporter B(0)AT1 OS=Pongo abelii GN=SLC6A19 PE=2 SV=1                 "
"2152","m.5463",882,119,172,95,147,147,89,0.438,3.4483,0,0,0.471331,"Q3B7N2","Alpha-actinin-1 OS=Bos taurus GN=ACTN1 PE=2 SV=1                      "
"2153","m.5465",622,3,5,3,9,8,3,1.077,1.8831,0,0,0.527043,"Q7TMK9","Heterogeneous nuclear ribonucleoprotein Q OS=Mus musculus GN=Syncrip PE=1 SV=2                   "
"2154","m.5473",170,3,0,2,0,1,2,-0.57,-0.5831,0.916203,0.461021,0.463732,"3276858","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g244126 PE=4 SV=1                    "
"2155","m.548",221,0,1,2,1,0,1,-0.494,-0.5198,0.972009,0.451974,0.550278,"Q3T178","Vacuolar protein sorting-associated protein 28 homolog OS=Bos taurus GN=VPS28 PE=2 SV=1                 "
"2156","m.5484",707,4,8,5,5,4,2,0.054,0.0916,0.957794,0.168836,0.892375,"Q8K0E3","Sodium/myo-inositol cotransporter 2 OS=Mus musculus GN=Slc5a11 PE=2 SV=1                    "
"2157","m.5486",109,6,1,3,4,4,2,0.294,0.4297,0.334108,0.02926,0.849297,"P55833","40S ribosomal protein S27 OS=Homarus americanus GN=RPS27 PE=3 SV=2                   "
"2158","m.5487",105,1,0,1,4,1,1,0.929,1.0588,0.000989,6.7e-05,0.651715,"P54357","Myosin-2 essential light chain OS=Drosophila melanogaster GN=Mlc-c PE=1 SV=1                   "
"2159","m.5493",248,0,6,0,8,2,1,1.467,1.9778,0,0,0.519397,"Q99715","Collagen alpha-1(XII) chain OS=Homo sapiens GN=COL12A1 PE=1 SV=2                    "
"2160","m.5494",170,0,2,0,0,0,0,-0.194,-0.1912,1,0.341098,0.827599,NA,NA
"2161","m.550",489,29,55,42,85,48,51,0.74,3.7438,0,0,0.468434,"O18728","Fascin-2 OS=Bos taurus GN=FSCN2 PE=2 SV=1                      "
"2162","m.5502",228,16,17,10,19,22,10,0.68,1.8485,0,0,0.530083,"4765919","Uncharacterized protein OS=Crassostrea gigas GN=CGI_10009549 PE=4 SV=1                     "
"2163","m.5507",231,10,6,3,7,7,5,0.835,1.3392,2.2e-05,1e-06,0.594036,"3278984","Predicted protein OS=Nematostella vectensis GN=v1g245328 PE=4 SV=1                     "
"2164","m.5510",229,13,15,9,21,18,13,0.941,2.2466,0,0,0.502427,NA,NA
"2165","m.5513",246,11,9,6,13,11,10,0.841,1.6929,0,0,0.545542,NA,NA
"2166","m.5516",387,18,14,6,22,18,10,1.294,3.0001,0,0,0.478477,"Q3THS6","S-adenosylmethionine synthase isoform type-2 OS=Mus musculus GN=Mat2a PE=2 SV=2                   "
"2167","m.5519",372,2,0,1,0,1,0,-0.136,-0.1285,1,0.306563,0.850331,"P51954","Serine/threonine-protein kinase Nek1 OS=Mus musculus GN=Nek1 PE=1 SV=2                    "
"2168","m.552",338,20,25,16,23,31,12,0.434,1.3149,3.1e-05,2e-06,0.59823,NA,NA
"2169","m.5522",429,7,7,6,12,7,3,0.749,1.4236,6e-06,0,0.580449,"Q8VCN5","Cystathionine gamma-lyase OS=Mus musculus GN=Cth PE=1 SV=1                     "
"2170","m.5525",456,33,27,21,27,28,16,0.341,1.106,0.000548,3.6e-05,0.64045,"Q98TZ8","Flotillin-2a OS=Danio rerio GN=flot2a PE=2 SV=2                      "
"2171","m.5528",192,0,2,1,0,3,0,-0.074,-0.0715,1,0.272256,0.866199,"Q96PK6","RNA-binding protein 14 OS=Homo sapiens GN=RBM14 PE=1 SV=2                    "
"2172","m.5531",219,0,0,0,1,2,0,-0.111,-0.1091,1,0.295154,0.856187,"Q9Y5Z4","Heme-binding protein 2 OS=Homo sapiens GN=HEBP2 PE=1 SV=1                    "
"2173","m.5534",255,0,2,2,0,1,3,-0.335,-0.3419,1,0.406574,0.740169,"P36975","Synaptosomal-associated protein 25 OS=Drosophila melanogaster GN=Snap25 PE=2 SV=1                    "
"2174","m.5535",314,1,1,0,0,0,0,-0.42,-0.3979,1,0.424332,0.69162,"P43509","Cathepsin B-like cysteine proteinase 5 OS=Caenorhabditis elegans GN=cpr-5 PE=2 SV=1                  "
"2175","m.5538",480,43,55,29,56,46,38,0.695,3.0355,0,0,0.477765,"Q8VIF7","Selenium-binding protein 1 OS=Rattus norvegicus GN=Selenbp1 PE=1 SV=1                    "
"2176","m.554",167,0,0,0,0,1,0,-0.182,-0.1651,1,0.327189,0.837824,"P0AF48","UPF0047 protein YjbQ OS=Escherichia coli (strain K12) GN=yjbQ PE=3 SV=1                  "
"2177","m.5544",228,0,1,0,1,1,0,-0.185,-0.1736,1,0.331795,0.834621,"3282180","Predicted protein OS=Nematostella vectensis GN=v1g247020 PE=4 SV=1                     "
"2178","m.5546",1101,10,31,14,34,33,5,0.907,2.9608,0,0,0.479298,"P11024","NAD(P) transhydrogenase mitochondrial OS=Bos taurus GN=NNT PE=1 SV=3                           "
"2179","m.555",591,0,0,0,0,0,2,-0.031,-0.0292,0.998615,0.245575,0.875603,"Q0VD19","Sphingomyelin phosphodiesterase OS=Bos taurus GN=SMPD1 PE=2 SV=1                     "
"2180","m.5564",236,0,1,0,0,0,0,-0.179,-0.1797,1,0.335056,0.832248,"Q6P0C6","Lipoma HMGIC fusion partner-like 2 protein OS=Danio rerio GN=lhfpl2 PE=2 SV=1                 "
"2181","m.5581",320,10,15,8,13,11,8,0.529,1.2407,9.1e-05,6e-06,0.611902,"Q924C6","Lysyl oxidase homolog 4 OS=Mus musculus GN=Loxl4 PE=2 SV=2                   "
"2182","m.5582",258,14,16,10,15,15,5,0.43,1.0228,0.00153,0.000105,0.660771,"Q7XPW5","Phosphomannomutase OS=Oryza sativa subsp. japonica GN=PMM PE=2 SV=2                    "
"2183","m.5583",175,7,10,9,13,8,8,0.421,1.011,0.001761,0.000121,0.663827,NA,NA
"2184","m.5593",175,5,7,4,8,7,5,0.695,1.0921,0.000654,4.4e-05,0.643697,"B0SMR8","Hydroxyethylthiazole kinase OS=Leptospira biflexa serovar Patoc (strain Patoc 1 / ATCC 23582 / Paris) GN=thiM PE=3 SV=1           "
"2185","m.56",236,16,18,16,20,23,15,0.309,0.912,0.005467,0.000385,0.691161,"Q58DT1","60S ribosomal protein L7 OS=Bos taurus GN=RPL7 PE=2 SV=1                   "
"2186","m.5603",203,4,4,4,2,6,5,-0.464,-0.6034,0.892253,0.46326,0.435323,"P22124","Ras-related protein O-RAL OS=Diplobatis ommata PE=2 SV=1                     "
"2187","m.5605",166,1,0,2,0,0,3,-0.6,-0.5755,0.924406,0.460104,0.474333,NA,NA
"2188","m.5606",190,4,14,6,8,11,5,0.357,0.6642,0.062831,0.004667,0.770667,"Q9D3D9","ATP synthase subunit delta mitochondrial OS=Mus musculus GN=Atp5d PE=1 SV=1                           "
"2189","m.5611",317,30,37,21,33,36,20,0.463,1.6144,0,0,0.554555,NA,NA
"2190","m.5613",134,18,17,11,17,17,11,0.481,1.2849,4.8e-05,3e-06,0.603597,"Q99PD4","Actin-related protein 3-Feb complex subunit 1A OS=Rattus norvegicus GN=Arpc1a PE=2 SV=1                 "
"2191","m.5618",330,3,2,1,0,2,0,-0.01,-0.01,0.996616,0.233275,0.879264,"Q32LQ4","Betaine--homocysteine S-methyltransferase 1 OS=Danio rerio GN=bhmt PE=2 SV=1                    "
"2192","m.5619",199,7,3,3,7,6,8,0.846,1.3957,9e-06,1e-06,0.584779,NA,NA
"2193","m.5620",959,5,5,4,3,5,0,-0.192,-0.2853,1,0.385042,0.779558,"Q67E01","Dual serine/threonine and tyrosine protein kinase OS=Xenopus laevis GN=dstyk PE=2 SV=1                 "
"2194","m.5623",526,0,1,1,1,1,0,0.02,0.0198,0.991006,0.21412,0.884213,"O88327","Alpha-catulin OS=Mus musculus GN=Ctnnal1 PE=2 SV=1                      "
"2195","m.5624",813,21,15,10,26,22,16,0.92,2.8162,0,0,0.482599,"Q9EQH3","Vacuolar protein sorting-associated protein 35 OS=Mus musculus GN=Vps35 PE=1 SV=1                  "
"2196","m.5628",431,38,46,37,44,38,22,0.189,0.8941,0.00665,0.00047,0.696415,"Q8IDX6","Reticulocyte-binding protein 2 homolog a OS=Plasmodium falciparum (isolate 3D7) GN=PF13_0198 PE=3 SV=1                "
"2197","m.5634",149,15,21,20,19,21,10,0.017,0.0528,0.979881,0.193045,0.888642,NA,NA
"2198","m.5643",338,0,5,0,6,2,4,1.309,1.6683,0,0,0.548274,"P13086","Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha mitochondrial OS=Rattus norvegicus GN=Suclg1 PE=2 SV=2                           "
"2199","m.5644",430,29,27,23,29,32,20,0.287,1.1278,0.000415,2.7e-05,0.635477,"P04181","Ornithine aminotransferase mitochondrial OS=Homo sapiens GN=OAT PE=1 SV=1                           "
"2200","m.5659",127,10,6,7,10,10,6,0.36,0.721,0.037967,0.00277,0.751375,"O57592","60S ribosomal protein L7a OS=Takifugu rubripes GN=rpl7a PE=3 SV=3                   "
"2201","m.5664",242,28,38,30,39,36,20,0.273,1.123,0.000441,2.9e-05,0.636559,"P42637","Tropomyosin-1 OS=Schistosoma mansoni PE=2 SV=1                       "
"2202","m.5665",346,11,34,11,19,18,15,0.592,1.673,0,0,0.547745,"A7RKS5","40S ribosomal protein SA OS=Nematostella vectensis GN=v1g198553 PE=3 SV=1                   "
"2203","m.5669",235,4,1,2,4,4,0,0.56,0.745,0.030357,0.002203,0.74337,"P50429","Arylsulfatase B OS=Mus musculus GN=Arsb PE=2 SV=3                     "
"2204","m.5670",433,0,4,0,1,3,0,-0.083,-0.0794,1,0.277142,0.864232,"Q2KHZ9","Glutaryl-CoA dehydrogenase mitochondrial OS=Bos taurus GN=GCDH PE=2 SV=1                           "
"2205","m.5676",297,6,8,3,7,7,6,0.857,1.2734,5.7e-05,4e-06,0.605711,"O00560","Syntenin-1 OS=Homo sapiens GN=SDCBP PE=1 SV=1                      "
"2206","m.5677",398,2,10,3,6,2,2,0.676,0.96,0.00319,0.000222,0.677536,"Q9JI85","Nucleobindin-2 OS=Rattus norvegicus GN=Nucb2 PE=2 SV=1                      "
"2207","m.5679",145,2,0,0,2,0,0,0.322,0.3718,0.453236,0.042574,0.865464,NA,NA
"2208","m.5686",252,3,3,2,3,3,1,0.315,0.3904,0.413061,0.037869,0.86055,"Q7M456","Ribonuclease Oy OS=Crassostrea gigas PE=1 SV=1                      "
"2209","m.5689",476,3,9,3,8,7,3,0.987,1.5023,2e-06,0,0.569025,"Q9Y243","RAC-gamma serine/threonine-protein kinase OS=Homo sapiens GN=AKT3 PE=1 SV=1                    "
"2210","m.5692",394,3,3,5,0,3,0,-1.179,-1.5741,0.000782,0.463963,0.00013,"P39940","E3 ubiquitin-protein ligase RSP5 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=RSP5 PE=1 SV=1              "
"2211","m.5696",189,13,14,7,12,11,8,0.58,1.2317,0.000103,6e-06,0.613653,"XP_001628544","predicted protein [Nematostella vectensis]                        "
"2212","m.5712",270,1,2,4,6,6,2,0.326,0.5581,0.145407,0.011406,0.807307,"O64700","Urease accessory protein G OS=Arabidopsis thaliana GN=UREG PE=2 SV=1                   "
"2213","m.5724",205,7,8,2,3,8,4,0.483,0.6206,0.090162,0.006823,0.785703,"O73817","Proteasome subunit beta type-3 OS=Oncorhynchus mykiss GN=psmb3 PE=2 SV=1                   "
"2214","m.5735",289,1,1,1,2,2,1,0.488,0.5371,0.168935,0.013446,0.814496,"A7SN31","S-methyl-5'-thioadenosine phosphorylase OS=Nematostella vectensis GN=v1g214799 PE=3 SV=1                     "
"2215","m.5746",161,21,19,13,22,21,14,0.604,1.7032,0,0,0.544423,"P08991","Histone H2A.V (Fragment) OS=Strongylocentrotus purpuratus GN=H2A.F/Z PE=1 SV=1                    "
"2216","m.5747",202,2,0,2,3,1,1,0.202,0.2444,0.740443,0.087157,0.889635,"5376222","Egg protein OS=Euphyllia ancora PE=2 SV=1                      "
"2217","m.5752",384,0,2,1,1,2,0,0.027,0.0276,0.988907,0.209116,0.885361,"Q3V1L4","Cytosolic purine 5'-nucleotidase OS=Mus musculus GN=Nt5c2 PE=1 SV=2                    "
"2218","m.5753",396,9,9,4,4,8,4,0.112,0.1691,0.874826,0.124029,0.894639,"P54802","Alpha-N-acetylglucosaminidase OS=Homo sapiens GN=NAGLU PE=1 SV=2                      "
"2219","m.5755",241,6,9,4,8,8,7,0.787,1.2579,7.1e-05,4e-06,0.608612,"Q9ULC3","Ras-related protein Rab-23 OS=Homo sapiens GN=RAB23 PE=1 SV=1                    "
"2220","m.5774",539,0,1,1,0,2,0,-0.061,-0.0541,0.999919,0.261373,0.870294,"B1VEI4","D-inositol 3-phosphate glycosyltransferase OS=Corynebacterium urealyticum (strain ATCC 43042 / DSM 7109) GN=mshA PE=3 SV=1              "
"2221","m.579",570,52,66,54,65,59,37,0.206,1.206,0.000146,9e-06,0.618773,"4596768","Uncharacterized protein OS=Amphimedon queenslandica GN=LOC100633656 PE=4 SV=1                     "
"2222","m.5798",414,0,2,0,0,0,0,-0.087,-0.0876,1,0.282175,0.862116,"3686394","Putative uncharacterized protein OS=Branchiostoma floridae GN=BRAFLDRAFT_68793 PE=4 SV=1                    "
"2223","m.580",344,37,45,29,61,60,31,0.787,3.4899,0,0,0.47086,"P05689","Cathepsin Z OS=Bos taurus GN=CTSZ PE=2 SV=2                     "
"2224","m.5803",326,6,5,2,9,4,5,1.409,1.915,0,0,0.52436,"Q5SW96","Low density lipoprotein receptor adapter protein 1 OS=Homo sapiens GN=LDLRAP1 PE=1 SV=3                "
"2225","m.5804",1293,17,15,19,17,31,10,-0.04,-0.1183,1,0.300602,0.853472,"Q8VDJ3","Vigilin OS=Mus musculus GN=Hdlbp PE=1 SV=1                      "
"2226","m.5811",486,48,53,28,60,48,30,0.778,3.7248,0,0,0.468595,"Q64727","Vinculin OS=Mus musculus GN=Vcl PE=1 SV=4                      "
"2227","m.5813",899,0,1,1,1,2,2,-0.085,-0.089,1,0.28303,0.861747,"Q4GZT3","Polycystin-2 OS=Bos taurus GN=PKD2 PE=2 SV=1                      "
"2228","m.5819",163,0,1,1,0,0,2,-0.096,-0.0864,1,0.281441,0.86243,"Q00899","Transcriptional repressor protein YY1 OS=Mus musculus GN=Yy1 PE=1 SV=1                   "
"2229","m.5828",1791,9,8,3,7,13,1,0.876,1.3346,2.3e-05,1e-06,0.59482,"Q9Z0R4","Intersectin-1 OS=Mus musculus GN=Itsn1 PE=1 SV=2                      "
"2230","m.5833",121,3,1,3,4,5,4,0.342,0.5833,0.120603,0.009312,0.798615,"Q17RW2","Collagen alpha-1(XXIV) chain OS=Homo sapiens GN=COL24A1 PE=2 SV=2                    "
"2231","m.5839",328,7,12,8,8,8,6,0.119,0.2475,0.733966,0.085804,0.889273,"3272239","Predicted protein OS=Nematostella vectensis GN=v1g241481 PE=4 SV=1                     "
"2232","m.585",748,0,3,0,1,0,0,-0.211,-0.2031,1,0.347203,0.822538,"Q9DDT2","Phosphoinositide 3-kinase adapter protein 1 OS=Gallus gallus GN=PIK3AP1 PE=1 SV=1                  "
"2233","m.5851",386,0,1,1,0,3,0,-0.018,-0.0179,0.997564,0.238345,0.877802,"Q8IVE3","Pleckstrin homology domain-containing family H member 2 OS=Homo sapiens GN=PLEKHH2 PE=2 SV=2                "
"2234","m.5859",199,20,21,16,14,22,11,-0.04,-0.1037,1,0.291925,0.85773,"O88951","Protein lin-7 homolog B OS=Mus musculus GN=Lin7b PE=1 SV=2                   "
"2235","m.5862",284,0,0,0,1,2,0,-0.122,-0.1175,1,0.300131,0.853713,"Q08331","Calretinin OS=Mus musculus GN=Calb2 PE=1 SV=3                      "
"2236","m.5867",472,11,6,7,8,9,6,0.21,0.4214,0.350031,0.030934,0.851762,NA,NA
"2237","m.5868",232,2,1,1,1,3,3,0.017,0.0149,0.992182,0.217268,0.883461,"Q05876","Tyrosine-protein kinase Fyn OS=Gallus gallus GN=FYN PE=1 SV=2                    "
"2238","m.5869",404,9,10,5,7,15,4,0.434,0.7227,0.037378,0.002726,0.750804,"Q92734","Protein TFG OS=Homo sapiens GN=TFG PE=1 SV=2                     "
"2239","m.5870",1080,13,21,11,24,25,7,0.799,2.2829,0,0,0.500613,"P53621","Coatomer subunit alpha OS=Homo sapiens GN=COPA PE=1 SV=2                    "
"2240","m.5881",363,11,13,8,13,22,14,0.529,1.22,0.000121,8e-06,0.615962,"P16580","Glutamine synthetase OS=Gallus gallus GN=GLUL PE=1 SV=1                     "
"2241","m.5891",357,3,0,2,2,3,4,0.026,0.0314,0.987773,0.206681,0.885898,"Q6PGV1","V-type proton ATPase subunit d 1 OS=Danio rerio GN=atp6v0d1 PE=1 SV=1                 "
"2242","m.5892",125,14,15,11,15,21,9,0.412,1.0281,0.001436,9.8e-05,0.659412,"P58374","60S ribosomal protein L30 OS=Branchiostoma belcheri GN=RPL30 PE=3 SV=1                   "
"2243","m.5898",324,0,1,0,0,3,0,-0.084,-0.0837,1,0.279787,0.863132,"Q9Y315","Putative deoxyribose-phosphate aldolase OS=Homo sapiens GN=DERA PE=1 SV=2                    "
"2244","m.5900",332,5,3,3,4,5,2,0.281,0.3706,0.455878,0.042893,0.865771,NA,NA
"2245","m.5906",614,1,0,0,0,0,1,-0.309,-0.3248,1,0.400456,0.753029,"P35903","Achacin OS=Achatina fulica PE=1 SV=1                       "
"2246","m.5911",687,0,1,1,1,2,0,-0.041,-0.0374,0.999182,0.250801,0.873925,"B5DF89","Cullin-3 OS=Rattus norvegicus GN=Cul3 PE=1 SV=2                      "
"2247","m.5919",327,0,2,4,0,2,0,-0.984,-1.2208,0.039315,0.467734,0.007622,"E1C7U0","Stimulator of interferon genes protein OS=Gallus gallus GN=TMEM173 PE=3 SV=1                  "
"2248","m.592",568,4,6,3,7,8,1,0.755,1.104,0.000562,3.7e-05,0.640914,"Q6IQE0","Poly(U)-binding-splicing factor PUF60-B OS=Danio rerio GN=puf60b PE=2 SV=2                    "
"2249","m.5921",124,0,1,0,1,0,0,-0.109,-0.0943,1,0.286254,0.860328,"Q8C6K9","Collagen alpha-6(VI) chain OS=Mus musculus GN=Col6a6 PE=1 SV=2                    "
"2250","m.5924",163,0,5,3,7,7,3,0.851,1.4096,7e-06,0,0.582603,"Q9Z0J0","Epididymal secretory protein E1 OS=Mus musculus GN=Npc2 PE=2 SV=1                   "
"2251","m.5940",470,16,50,10,45,33,17,1.517,4.7454,0,0,0.463467,"O14111","Phosphatidylserine decarboxylase proenzyme 3 OS=Schizosaccharomyces pombe (strain 972 / ATCC 24843) GN=psd3 PE=3 SV=2              "
