"","Protein","Len","S0","S0.1","S0.2","S1","S1.1","S1.2","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"2081","m.6614",1203,1,1,1,0,0,0,-0.329,-0.3222,1,0.780478,0.755663,NA,NA
"2082","m.6620",708,9,6,7,9,6,7,0.29,0.6589,0.024707,0.006627,0.783192,NA,NA
"2083","m.6627",1941,81,83,80,79,84,80,0.027,0.176,0.630489,0.217633,0.825921,NA,NA
"2084","m.6645",175,1,1,1,1,2,3,-0.144,-0.1381,1,0.63178,0.808428,"Q7SXN5","Dynamin-1-like protein OS=Danio rerio GN=dnm1l PE=2 SV=1                     "
"2085","m.6650",137,2,3,2,2,2,1,-0.125,-0.1578,1,0.65289,0.80464,"Q25481","Ecdysteroid-regulated 16 kDa protein OS=Manduca sexta GN=ESR16 PE=2 SV=1                   "
"2086","m.6654",227,2,2,2,1,2,2,-0.603,-0.6462,0.965075,0.873058,0.501758,"O42265","Proteasome subunit alpha type-1 OS=Gallus gallus GN=PSMA1 PE=2 SV=2                   "
"2087","m.6678",2678,6,5,2,5,4,3,0.69,1.0171,0.000584,0.000107,0.771026,"O15943","Neural-cadherin OS=Drosophila melanogaster GN=CadN PE=1 SV=2                      "
"2088","m.6688",381,4,3,3,2,2,2,-0.417,-0.5053,1,0.849503,0.644432,"Q9U5N1","V-type proton ATPase subunit C OS=Manduca sexta PE=2 SV=1                   "
"2089","m.6692",457,0,1,1,0,0,0,-0.332,-0.307,1,0.771879,0.761787,"Q8VHI6","Wiskott-Aldrich syndrome protein family member 3 OS=Mus musculus GN=Wasf3 PE=2 SV=1                 "
"2090","m.6698",487,21,22,24,18,15,16,-0.209,-0.685,0.938319,0.87597,0.455335,"Q9D1A2","Cytosolic non-specific dipeptidase OS=Mus musculus GN=Cndp2 PE=1 SV=1                    "
"2091","m.6705",727,10,12,10,6,7,5,-0.393,-0.8307,0.744505,0.874402,0.277684,"Q9GK13","Methylmalonyl-CoA mutase"
"2092","m.6707",440,1,2,1,0,1,0,-0.398,-0.4003,1,0.8168,0.717454,NA,NA
"2093","m.671",663,0,1,1,0,0,0,-0.392,-0.3655,1,0.802124,0.735962,NA,NA
"2094","m.6717",339,1,1,1,1,1,1,-0.267,-0.2472,1,0.732261,0.782392,NA,NA
"2095","m.6724",676,8,7,8,10,9,8,0.24,0.5552,0.058369,0.016676,0.790533,NA,NA
"2096","m.6735",993,1,1,1,0,0,2,-0.277,-0.2684,1,0.747425,0.775684,NA,NA
"2097","m.6750",260,10,10,11,8,10,10,-0.184,-0.4265,1,0.826455,0.701774,NA,NA
"2098","m.6751",684,3,2,3,0,1,0,-0.999,-1.1075,0.228741,0.838143,0.059639,NA,NA
"2099","m.6756",433,0,0,0,0,1,0,-0.379,-0.3686,1,0.803524,0.734415,NA,NA
"2100","m.6764",636,2,2,2,2,1,2,-0.25,-0.2833,1,0.757329,0.770589,NA,NA
"2101","m.6777",271,0,3,4,1,2,2,-1.013,-1.247,0.087723,0.818085,0.020538,NA,NA
"2102","m.6795",338,2,3,2,1,1,0,-0.808,-0.7988,0.799122,0.876292,0.315168,NA,NA
"2103","m.681",2015,56,51,57,56,59,47,0.033,0.1648,0.657202,0.230262,0.826533,NA,NA
"2104","m.6816",173,2,2,2,1,2,2,-0.562,-0.5729,0.992653,0.863415,0.582035,NA,NA
"2105","m.6822",465,4,4,4,2,3,3,-0.635,-0.8568,0.695923,0.87231,0.248401,NA,NA
"2106","m.6835",423,4,6,6,3,4,3,-0.629,-0.9062,0.597599,0.867202,0.197308,NA,NA
"2107","m.6841",251,1,1,1,1,0,0,-0.326,-0.2982,1,0.766643,0.765159,NA,NA
"2108","m.6844",389,8,11,10,5,4,5,-0.649,-1.1991,0.124888,0.824592,0.030265,NA,NA
"2109","m.6853",404,0,1,1,0,0,0,-0.222,-0.2092,1,0.701704,0.792955,"O00410","Importin-5 OS=Homo sapiens GN=IPO5 PE=1 SV=4                      "
"2110","m.6854",281,1,1,1,1,1,1,-0.285,-0.2846,1,0.758165,0.770129,"Q8JFY9","Poly(U)-specific endoribonuclease-A OS=Xenopus laevis GN=endou-a PE=1 SV=1                     "
"2111","m.6864",607,0,0,1,0,0,0,-0.555,-0.5187,0.999706,0.852662,0.633037,"Q5VYJ5","MAM and LDL-receptor class A domain-containing protein 1 OS=Homo sapiens GN=MALRD1 PE=4 SV=3               "
"2112","m.6865",1038,1,1,1,1,2,2,-0.271,-0.2854,1,0.758677,0.769844,NA,NA
"2113","m.6868",946,10,10,13,4,2,5,-1.054,-1.9908,1.5e-05,0.773212,2e-06,"P18484","AP-2 complex subunit alpha-2 OS=Rattus norvegicus GN=Ap2a2 PE=1 SV=3                   "
"2114","m.6883",567,14,20,18,16,15,16,-0.038,-0.1177,1,0.608499,0.811993,"Q63150","Dihydropyrimidinase OS=Rattus norvegicus GN=Dpys PE=1 SV=2                      "
"2115","m.6935",148,0,1,0,0,0,0,-0.512,-0.4698,1,0.840129,0.672255,"Q92506","Estradiol 17-beta-dehydrogenase 8 OS=Homo sapiens GN=HSD17B8 PE=1 SV=2                    "
"2116","m.694",857,1,1,2,1,0,1,-0.856,-0.8777,0.655103,0.870318,0.226039,"Q5U231","Zinc finger RNA-binding protein OS=Xenopus tropicalis GN=zfr PE=2 SV=1                   "
"2117","m.6949",182,1,1,1,0,0,0,-0.535,-0.5097,1,0.850562,0.640745,NA,NA
"2118","m.6956",142,0,0,1,0,0,0,-0.354,-0.3382,1,0.788949,0.748785,"Q504A5","Probable thiopurine S-methyltransferase OS=Danio rerio GN=tpmt PE=2 SV=1                    "
"2119","m.6968",331,1,1,0,1,0,0,-0.489,-0.4915,1,0.846038,0.655651,"P27694","Replication protein A 70 kDa DNA-binding subunit OS=Homo sapiens GN=RPA1 PE=1 SV=2                "
"2120","m.697",208,1,1,1,0,0,0,-0.251,-0.2698,1,0.748381,0.775219,"O35587","Transmembrane protein Tmp21 OS=Mesocricetus auratus GN=TMED10 PE=1 SV=1                    "
"2121","m.6975",388,4,3,4,3,2,2,-0.367,-0.5377,0.998137,0.856796,0.616045,"Q9JIH2","Nuclear pore complex protein Nup50 OS=Mus musculus GN=Nup50 PE=1 SV=3                  "
"2122","m.6977",342,4,2,3,2,2,3,-0.353,-0.4592,1,0.837024,0.679916,"Q6DKC0","Erlin-2-B OS=Xenopus laevis GN=erlin2-b PE=2 SV=1                      "
"2123","m.698",256,1,1,1,1,1,2,-0.374,-0.3622,1,0.800613,0.737588,"Q9D1J3","SAP domain-containing ribonucleoprotein OS=Mus musculus GN=Sarnp PE=2 SV=3                    "
"2124","m.6990",479,6,7,7,5,4,5,-0.338,-0.6006,0.985228,0.867705,0.55308,"Q4R6V2","T-complex protein 1 subunit epsilon OS=Macaca fascicularis GN=CCT5 PE=2 SV=1                  "
"2125","m.70",207,1,2,2,0,0,0,-0.684,-0.6598,0.956794,0.874248,0.48572,"O47496","Cytochrome c oxidase subunit 2 OS=Metridium senile GN=COII PE=3 SV=1                  "
"2126","m.7005",1086,25,21,19,21,13,20,0.188,0.5835,0.046502,0.0131,0.788311,"A8TX70","Collagen alpha-5(VI) chain OS=Homo sapiens GN=COL6A5 PE=1 SV=1                    "
"2127","m.707",329,1,0,1,0,0,0,-0.469,-0.4638,1,0.838389,0.676627,"P43307","Translocon-associated protein subunit alpha OS=Homo sapiens GN=SSR1 PE=1 SV=3                   "
"2128","m.7103",496,4,3,3,3,3,3,-0.015,-0.0204,0.966746,0.480501,0.824334,NA,NA
"2129","m.711",289,0,1,0,0,0,0,-0.263,-0.2609,1,0.742207,0.778128,NA,NA
"2130","m.7111",267,1,1,1,1,1,1,-0.392,-0.3637,1,0.801302,0.736852,NA,NA
"2131","m.7115",1367,4,1,2,1,1,2,-0.641,-0.6686,0.950817,0.874921,0.475198,NA,NA
"2132","m.7131",978,4,3,2,2,2,3,-0.047,-0.0519,0.987374,0.524298,0.821225,NA,NA
"2133","m.7140",275,5,4,5,5,4,5,0.059,0.104,0.791959,0.305676,0.828562,NA,NA
"2134","m.7159",1549,3,3,3,3,2,2,-0.046,-0.0628,0.992694,0.539044,0.819946,NA,NA
"2135","m.7183",139,3,1,3,1,1,1,-1.103,-1.1315,0.19704,0.834488,0.050329,"P42688","Tyrosine-protein kinase SRK2 (Fragment) OS=Spongilla lacustris GN=SRK2 PE=2 SV=1                   "
"2136","m.7185",949,0,1,1,0,0,0,-0.217,-0.2138,1,0.705645,0.791769,"Q9NUV9","GTPase IMAP family member 4 OS=Homo sapiens GN=GIMAP4 PE=1 SV=1                  "
"2137","m.720",102,2,2,2,2,2,2,-0.073,-0.0824,0.999872,0.564879,0.81738,NA,NA
"2138","m.7206",974,7,6,10,6,6,7,-0.429,-0.8558,0.697843,0.872399,0.249496,NA,NA
"2139","m.7209",320,1,2,2,0,0,0,-0.696,-0.7311,0.893116,0.877526,0.398382,NA,NA
"2140","m.721",1283,1,1,0,0,1,0,-0.274,-0.2667,1,0.746256,0.776245,NA,NA
"2141","m.7210",168,1,1,1,1,1,1,-0.364,-0.3527,1,0.79614,0.742151,NA,NA
"2142","m.7211",854,3,2,3,0,0,0,-0.988,-1.1079,0.228185,0.838082,0.059473,NA,NA
"2143","m.7240",672,4,5,5,4,1,1,-0.2,-0.3311,1,0.785261,0.751893,"O75923","Dysferlin OS=Homo sapiens GN=DYSF PE=1 SV=1                      "
"2144","m.7242",348,1,0,1,0,0,0,-0.506,-0.5068,1,0.849866,0.643181,NA,NA
"2145","m.725",200,1,2,0,0,1,2,-0.158,-0.1494,1,0.644054,0.806299,"Q2KID4","Dynein light chain 1"
"2146","m.7262",373,11,7,13,16,12,13,0.256,0.6979,0.01752,0.004552,0.780987,NA,NA
"2147","m.7285",870,2,2,2,1,1,1,-0.792,-0.8044,0.789963,0.876017,0.308474,NA,NA
"2148","m.7288",361,6,6,5,3,3,3,-0.41,-0.6262,0.975273,0.870969,0.524774,NA,NA
"2149","m.7296",413,24,26,25,22,22,22,-0.044,-0.1483,1,0.642879,0.806511,"P26043","Radixin OS=Mus musculus GN=Rdx PE=1 SV=3                      "
"2150","m.7297",100,7,7,7,7,6,9,0.058,0.1094,0.780983,0.29856,0.828479,"P31976","Ezrin OS=Bos taurus GN=EZR PE=1 SV=2                      "
"2151","m.7320",149,1,2,1,1,2,2,-0.283,-0.2578,1,0.740004,0.779115,"Q5ZMC0","Endothelial differentiation-related factor 1 homolog OS=Gallus gallus GN=EDF1 PE=2 SV=1                  "
"2152","m.733",773,8,8,7,4,2,4,-0.497,-0.8581,0.693431,0.872194,0.246981,"P47897","Glutamine--tRNA ligase OS=Homo sapiens GN=QARS PE=1 SV=1                     "
"2153","m.7334",628,1,1,1,1,1,1,-0.348,-0.3268,1,0.782973,0.753732,"A7S6A1","UPF0518 protein v1g243165 OS=Nematostella vectensis GN=v1g243165 PE=3 SV=1                    "
"2154","m.7348",315,10,11,11,8,8,8,-0.242,-0.5526,0.996275,0.85976,0.602044,"P57999","Zonadhesin (Fragment) OS=Oryctolagus cuniculus GN=ZAN PE=2 SV=2                     "
"2155","m.7374",436,3,3,3,2,2,2,-0.395,-0.4658,1,0.838974,0.67518,"Q3SZ71","Mitochondrial-processing peptidase subunit beta OS=Bos taurus GN=PMPCB PE=2 SV=1                   "
"2156","m.7375",539,1,1,1,1,1,1,-0.49,-0.4389,1,0.830646,0.693794,"A6NMZ7","Collagen alpha-6(VI) chain OS=Homo sapiens GN=COL6A6 PE=1 SV=2                    "
"2157","m.738",140,0,0,0,0,0,1,-0.208,-0.2016,1,0.695044,0.794861,"P18321","Profilin OS=Clypeaster japonicus PE=1 SV=2                       "
"2158","m.7395",220,2,0,1,1,1,0,-0.388,-0.3891,1,0.812319,0.723689,"Q6NUB2","Protein CWC15 homolog A OS=Xenopus laevis GN=cwc15-a PE=2 SV=1                   "
"2159","m.7404",524,68,64,63,60,54,60,-0.009,-0.0475,0.984984,0.518279,0.821711,"Q17770","Protein disulfide-isomerase 2 OS=Caenorhabditis elegans GN=pdi-2 PE=1 SV=1                    "
"2160","m.7426",502,29,24,27,25,20,23,-0.041,-0.1382,1,0.63189,0.80841,"O60749","Sorting nexin-2 OS=Homo sapiens GN=SNX2 PE=1 SV=2                     "
"2161","m.7437",674,9,0,10,6,8,6,-0.449,-0.9076,0.594742,0.867038,0.195952,NA,NA
"2162","m.745",243,12,12,11,9,7,7,-0.202,-0.4765,1,0.842016,0.667261,"Q9VIM5","Actin-related protein 3-Feb complex subunit 2 OS=Drosophila melanogaster GN=Arpc2 PE=2 SV=2                 "
"2163","m.7457",110,6,7,8,3,3,4,-0.803,-1.2704,0.073187,0.815089,0.016854,"Q9UMY4","Sorting nexin-12 OS=Homo sapiens GN=SNX12 PE=1 SV=3                     "
"2164","m.7461",430,8,7,6,6,8,6,0.081,0.158,0.673229,0.238135,0.826872,"Q7SX99","Fumarate hydratase"
"2165","m.7469",537,1,2,3,2,0,1,-0.416,-0.5008,1,0.848397,0.648147,"Q61127","NGFI-A-binding protein 2 OS=Mus musculus GN=Nab2 PE=1 SV=2                    "
"2166","m.7470",329,0,0,1,0,0,0,-0.467,-0.4711,1,0.840499,0.671295,"Q92890","Ubiquitin fusion degradation protein 1 homolog OS=Homo sapiens GN=UFD1L PE=1 SV=3                 "
"2167","m.7509",441,3,2,3,3,3,3,-0.065,-0.0905,1,0.575251,0.816226,"B5FXE5","Apoptosis-inducing factor 2 OS=Taeniopygia guttata GN=AIFM2 PE=2 SV=1                    "
"2168","m.7513",255,1,0,2,7,7,7,1.267,1.8946,0,0,0.76638,NA,NA
"2169","m.7527",791,7,6,8,1,1,2,-1.649,-1.9831,1.7e-05,0.773372,2e-06,"Q96AY4","Tetratricopeptide repeat protein 28 OS=Homo sapiens GN=TTC28 PE=1 SV=4                   "
"2170","m.753",343,1,1,2,2,2,2,-0.142,-0.1633,1,0.658543,0.803519,"Q90XD2","Agmatinase, mitochondrial OS=Gallus gallus GN=AGMAT PE=2 SV=1                           "
"2171","m.7561",417,2,3,2,1,1,1,-0.666,-0.7117,0.913997,0.877118,0.422476,"Q2HJF7","Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Bos taurus GN=CAMK2D PE=2 SV=1                "
"2172","m.7582",540,4,4,4,2,2,2,-0.586,-0.8077,0.784476,0.875843,0.30455,"Q6R748","Syntaxin-binding protein 1 OS=Gallus gallus GN=STXBP1 PE=2 SV=1                    "
"2173","m.7588",415,1,1,1,1,1,0,-0.382,-0.3419,1,0.790827,0.74713,NA,NA
"2174","m.7592",467,8,7,7,6,4,6,-0.032,-0.0555,0.989231,0.529196,0.820814,NA,NA
"2175","m.7593",596,2,2,4,1,1,1,-1.138,-1.2617,0.078337,0.816188,0.018151,NA,NA
"2176","m.7595",1291,39,32,36,43,39,37,0.246,1.0214,0.000553,1e-04,0.770956,NA,NA
"2177","m.7598",148,0,0,0,0,1,0,-0.432,-0.461,1,0.837561,0.678635,NA,NA
"2178","m.760",542,4,3,3,3,3,2,-0.024,-0.0329,0.975923,0.498061,0.823204,NA,NA
"2179","m.7600",469,1,0,0,0,0,1,-0.373,-0.3696,1,0.803971,0.733912,NA,NA
"2180","m.7626",466,3,2,1,2,1,1,0.163,0.1904,0.595792,0.202032,0.825039,NA,NA
"2181","m.7630",342,2,1,0,0,0,0,-0.529,-0.5095,1,0.850514,0.640913,NA,NA
"2182","m.7637",482,2,2,1,1,1,1,-0.522,-0.4862,1,0.844648,0.659822,NA,NA
"2183","m.7644",222,1,0,0,0,0,0,-0.371,-0.3684,1,0.803434,0.734515,NA,NA
"2184","m.7647",1472,1,2,2,1,1,1,-0.761,-0.7846,0.821454,0.876877,0.332321,NA,NA
"2185","m.765",688,2,1,2,1,0,0,-0.835,-0.8552,0.698988,0.872452,0.250155,NA,NA
"2186","m.7660",262,1,1,1,0,0,0,-0.365,-0.338,1,0.788847,0.748874,NA,NA
"2187","m.7663",465,3,2,3,2,3,3,-0.255,-0.3315,1,0.785472,0.751721,NA,NA
"2188","m.7667",285,9,7,8,6,7,6,-0.266,-0.5323,0.998667,0.855662,0.620973,NA,NA
"2189","m.7674",481,6,6,5,4,5,5,-0.182,-0.2957,1,0.76512,0.766094,NA,NA
"2190","m.77",597,32,27,28,32,31,30,0.182,0.6813,0.02031,0.005352,0.781891,"Q63028","Alpha-adducin OS=Rattus norvegicus GN=Add1 PE=2 SV=2                      "
"2191","m.772",418,15,18,17,7,9,7,-0.744,-1.7257,0.000719,0.780639,0.000112,"Q4V7C7","Actin-related protein 3 OS=Rattus norvegicus GN=Actr3 PE=1 SV=1                    "
"2192","m.7741",384,57,53,61,48,42,47,-0.216,-1.0782,0.271845,0.842655,0.072805,NA,NA
"2193","m.7744",503,2,3,1,1,1,1,-0.52,-0.4839,1,0.844035,0.661609,"3282180","Predicted protein OS=Nematostella vectensis GN=v1g247020 PE=4 SV=1                     "
"2194","m.7751",288,6,5,6,3,2,2,-0.574,-0.8616,0.686681,0.871876,0.243175,"Q95116","Thrombospondin-2 OS=Bos taurus GN=THBS2 PE=2 SV=2                      "
"2195","m.7770",273,1,1,0,0,0,0,-0.486,-0.4684,1,0.839727,0.673283,NA,NA
"2196","m.7798",205,1,1,0,0,1,0,-0.452,-0.4718,1,0.840698,0.670776,NA,NA
"2197","m.7819",226,2,1,1,0,0,0,-0.467,-0.3983,1,0.816016,0.718587,NA,NA
"2198","m.782",388,28,25,30,24,22,29,-0.158,-0.563,0.994589,0.861687,0.591926,NA,NA
"2199","m.7823",187,0,1,0,0,0,0,-0.313,-0.292,1,0.762837,0.76746,NA,NA
"2200","m.7834",739,2,2,2,0,0,1,-0.723,-0.8759,0.658669,0.8705,0.227924,NA,NA
"2201","m.7836",367,1,2,1,0,0,1,-0.348,-0.3299,1,0.784627,0.75241,NA,NA
"2202","m.7838",446,1,1,2,2,2,2,-0.089,-0.1091,1,0.598255,0.813393,NA,NA
"2203","m.7866",258,2,0,2,1,0,1,-0.656,-0.663,0.954678,0.874502,0.481906,NA,NA
"2204","m.787",428,18,16,19,14,15,14,-0.235,-0.6597,0.956859,0.87424,0.485839,NA,NA
"2205","m.7880",176,0,0,0,1,0,0,-0.53,-0.4983,1,0.847773,0.650188,NA,NA
"2206","m.789",775,1,1,0,0,0,0,-0.395,-0.3685,1,0.803479,0.734465,NA,NA
"2207","m.791",133,1,1,1,0,0,0,-0.349,-0.3226,1,0.780697,0.755496,NA,NA
"2208","m.792",129,0,0,0,1,1,1,-0.421,-0.437,1,0.830019,0.695041,NA,NA
"2209","m.793",584,1,1,1,0,0,0,-0.361,-0.347,1,0.793367,0.744806,"O60271","C-Jun-amino-terminal kinase-interacting protein 4 OS=Homo sapiens GN=SPAG9 PE=1 SV=4                   "
"2210","m.798",194,1,1,0,1,1,0,-0.411,-0.3867,0.999993,0.81133,0.72499,NA,NA
"2211","m.8003",356,2,2,3,1,1,2,-1.023,-1.1186,0.213673,0.836446,0.055176,"Q5EA79","Aldose 1-epimerase OS=Bos taurus GN=GALM PE=2 SV=1                     "
"2212","m.8017",724,2,1,3,1,1,0,-0.932,-1.0561,0.307462,0.846066,0.08415,"Q2TBA3","Mucosa-associated lymphoid tissue lymphoma translocation protein 1 homolog OS=Mus musculus GN=Malt1 PE=1 SV=2               "
"2213","m.8023",472,1,2,0,0,1,0,-0.286,-0.2713,1,0.7494,0.774718,"Q6AY97","Coiled-coil domain-containing protein 91 OS=Rattus norvegicus GN=Ccdc91 PE=2 SV=1                   "
"2214","m.8024",284,0,0,0,1,0,0,-0.448,-0.4388,1,0.830613,0.69386,"P52917","Vacuolar protein sorting-associated protein 4 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=VPS4 PE=1 SV=1             "
"2215","m.809",141,0,0,0,0,0,1,-0.403,-0.4396,1,0.830876,0.693332,"P30151","Elongation factor 1-beta OS=Xenopus laevis GN=eef1b PE=1 SV=3                    "
"2216","m.81",504,13,11,10,11,8,12,0.156,0.3603,0.239754,0.072695,0.809449,"Q91YN5","UDP-N-acetylhexosamine pyrophosphorylase OS=Mus musculus GN=Uap1 PE=1 SV=1                     "
"2217","m.8103",997,1,0,0,0,1,0,-0.344,-0.3539,1,0.796715,0.741584,"Q8IDX6","Reticulocyte-binding protein 2 homolog a OS=Plasmodium falciparum (isolate 3D7) GN=PF13_0198 PE=3 SV=1                "
"2218","m.8154",241,0,1,0,0,0,0,-0.355,-0.3667,1,0.802668,0.735365,"Q9WTN6","Solute carrier family 22 member 21 OS=Mus musculus GN=Slc22a21 PE=2 SV=1                 "
"2219","m.8180",154,1,1,1,1,1,1,-0.271,-0.263,1,0.743684,0.777452,"Q8VCR7","Alpha/beta hydrolase domain-containing protein 14B OS=Mus musculus GN=Abhd14b PE=2 SV=1                  "
"2220","m.8207",116,0,1,2,0,0,0,-0.788,-0.8058,0.787647,0.875944,0.306807,NA,NA
"2221","m.8222",467,25,23,26,16,15,16,-0.401,-1.2563,0.081683,0.816879,0.018998,"Q04467","Isocitrate dehydrogenase [NADP]"
"2222","m.8227",922,2,1,3,1,1,1,-0.969,-1.0129,0.384066,0.852655,0.110121,"Q9NZM1","Myoferlin OS=Homo sapiens GN=MYOF PE=1 SV=1                      "
"2223","m.8231",396,1,1,0,0,1,0,-0.355,-0.3149,1,0.776417,0.758653,"Q9NWM3","CUE domain-containing protein 1 OS=Homo sapiens GN=CUEDC1 PE=1 SV=1                   "
"2224","m.8232",523,6,5,8,9,5,6,0.171,0.349,0.257694,0.078412,0.810639,"Q6P1B1","Xaa-Pro aminopeptidase 1 OS=Mus musculus GN=Xpnpep1 PE=2 SV=1                    "
"2225","m.8233",1215,40,45,42,33,30,29,-0.2,-0.9004,0.60942,0.867871,0.202981,"P32674","Formate acetyltransferase 2 OS=Escherichia coli (strain K12) GN=pflD PE=3 SV=1                  "
"2226","m.8241",512,2,1,2,2,1,1,-0.143,-0.1548,1,0.649763,0.80524,"Q15464","SH2 domain-containing adapter protein B OS=Homo sapiens GN=SHB PE=1 SV=2                  "
"2227","m.8246",632,0,1,0,1,1,1,-0.483,-0.4484,1,0.833703,0.687427,"3279327","Predicted protein OS=Nematostella vectensis GN=v1g119730 PE=4 SV=1                     "
"2228","m.8265",286,0,1,0,0,0,0,-0.369,-0.3459,1,0.792823,0.745311,NA,NA
"2229","m.8342",908,40,39,35,28,31,32,-0.207,-0.7579,0.859763,0.877517,0.365105,NA,NA
"2230","m.8376",1390,4,2,3,1,3,1,-0.974,-1.0923,0.250504,0.840479,0.066212,NA,NA
"2231","m.842",246,0,0,1,0,0,0,-0.424,-0.393,1,0.813905,0.721549,NA,NA
"2232","m.8454",243,0,1,1,0,0,0,-0.298,-0.2747,1,0.751686,0.77357,NA,NA
"2233","m.849",171,4,4,4,5,6,5,0.264,0.4339,0.145497,0.043278,0.80176,NA,NA
"2234","m.8509",223,1,0,0,0,0,0,-0.249,-0.2391,1,0.72612,0.784795,NA,NA
"2235","m.8574",338,2,1,0,1,0,0,-0.302,-0.3075,1,0.772171,0.761592,NA,NA
"2236","m.858",537,4,3,3,2,2,1,-0.541,-0.7142,0.911458,0.877191,0.419377,NA,NA
"2237","m.8594",352,4,5,4,4,4,3,-0.003,-0.0044,0.952931,0.457778,0.825584,"P70412","CUB and zona pellucida-like domain-containing protein 1 OS=Mus musculus GN=Cuzd1 PE=2 SV=2                "
"2238","m.860",473,7,7,9,7,6,4,-0.214,-0.4421,1,0.83169,0.691674,"P23004","Cytochrome b-c1 complex subunit 2"
"2239","m.8609",175,3,4,2,0,0,0,-0.726,-0.6598,0.956794,0.874248,0.48572,"3285395","Predicted protein OS=Nematostella vectensis GN=v1g220800 PE=3 SV=1                     "
"2240","m.8646",552,2,2,1,0,0,2,-0.211,-0.1984,1,0.692183,0.795644,"Q503C8","NudC domain-containing protein 1 OS=Danio rerio GN=nudcd1 PE=2 SV=1                   "
"2241","m.865",271,7,9,8,8,7,7,0.017,0.0339,0.909679,0.402951,0.827702,"Q9W2N0","F-actin-capping protein subunit alpha OS=Drosophila melanogaster GN=cpa PE=2 SV=1                   "
"2242","m.8669",206,0,0,1,1,2,0,-0.204,-0.1985,1,0.692273,0.795619,NA,NA
"2243","m.8696",278,1,2,2,2,2,5,-0.092,-0.1158,1,0.606257,0.812307,NA,NA
"2244","m.8703",160,1,0,0,2,0,0,0.022,0.0244,0.921807,0.416546,0.82729,NA,NA
"2245","m.8709",507,7,6,6,5,4,4,-0.084,-0.1403,1,0.634204,0.808023,NA,NA
"2246","m.873",140,3,3,3,2,2,2,-0.45,-0.534,0.998509,0.856023,0.61943,NA,NA
"2247","m.8730",570,3,3,3,2,2,2,-0.44,-0.5304,0.998834,0.855255,0.622688,NA,NA
"2248","m.8735",575,0,0,2,0,0,0,-0.787,-0.7286,0.895962,0.877493,0.401491,NA,NA
"2249","m.8763",270,0,0,0,1,0,0,-0.387,-0.3449,1,0.792327,0.745769,NA,NA
"2250","m.8779",150,0,0,0,1,1,1,-0.403,-0.3838,0.999991,0.81012,0.726546,NA,NA
"2251","m.8796",376,7,8,5,6,6,5,0.263,0.4609,0.11979,0.035383,0.799055,NA,NA
"2252","m.8799",389,9,6,7,6,5,4,-0.048,-0.0873,1,0.571178,0.816687,NA,NA
"2253","m.8870",312,11,9,10,10,12,10,0.134,0.2999,0.346762,0.107621,0.8157,NA,NA
"2254","m.8872",406,10,9,9,6,8,7,-0.334,-0.6121,0.981158,0.869254,0.540537,NA,NA
"2255","m.8875",267,7,6,7,3,3,2,-0.726,-1.1266,0.203247,0.83523,0.052128,NA,NA
"2256","m.8877",241,5,6,5,4,5,3,-0.165,-0.2643,1,0.744592,0.77703,NA,NA
"2257","m.8880",300,7,7,7,0,0,0,-1.707,-2.0066,1.1e-05,0.772892,2e-06,NA,NA
"2258","m.8885",757,4,6,9,6,5,8,-0.316,-0.6323,0.972402,0.871649,0.517832,NA,NA
"2259","m.8900",399,17,18,18,16,18,17,-0.054,-0.1723,1,0.667569,0.801619,NA,NA
"2260","m.8901",709,2,1,1,0,1,0,-0.319,-0.2985,1,0.766825,0.765046,NA,NA
"2261","m.8903",180,12,0,13,13,12,15,0.072,0.171,0.642449,0.223218,0.826203,NA,NA
"2262","m.8908",660,1,1,0,1,1,1,-0.313,-0.2777,1,0.753677,0.772542,NA,NA
"2263","m.8913",420,2,3,3,2,2,2,-0.387,-0.5118,1,0.85106,0.638966,NA,NA
"2264","m.8914",480,7,5,5,1,0,3,-1.199,-1.4272,0.01896,0.798407,0.003877,NA,NA
"2265","m.8917",676,38,19,33,30,32,30,-0.061,-0.2449,1,0.730537,0.783083,"P63018","Heat shock cognate 71 kDa protein OS=Rattus norvegicus GN=Hspa8 PE=1 SV=1                 "
"2266","m.892",692,6,4,4,1,2,1,-1.091,-1.3177,0.049913,0.809428,0.011113,"P48999","Arachidonate 5-lipoxygenase OS=Mus musculus GN=Alox5 PE=1 SV=3                     "
"2267","m.8924",116,1,1,1,1,1,1,-0.503,-0.4965,1,0.847319,0.651646,"P61354","60S ribosomal protein L27 OS=Rattus norvegicus GN=Rpl27 PE=2 SV=2                   "
"2268","m.8927",151,0,0,1,0,1,1,-0.491,-0.4921,1,0.846193,0.655174,"P54357","Myosin-2 essential light chain OS=Drosophila melanogaster GN=Mlc-c PE=1 SV=1                   "
"2269","m.8928",359,6,8,6,5,6,5,-0.169,-0.2802,1,0.755318,0.771676,"Q29RK4","UV excision repair protein RAD23 homolog B OS=Bos taurus GN=RAD23B PE=2 SV=1                "
"2270","m.8932",510,8,8,7,4,8,5,-0.472,-0.7836,0.822979,0.876912,0.333538,"P53619","Coatomer subunit delta OS=Bos taurus GN=ARCN1 PE=1 SV=1                    "
