"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"1980","Pocillopora_acuta_HIv1_PredGene_g3602.t1",310,0,0,1,0,0.124,0.014,0.932264,0.741172,0.871967,"ATP phosphoribosyltransferase ","K00765","P40373"
"1981","Pocillopora_acuta_HIv1_PredGene_g3606.t1",292,14,11,19,15,-7.331,-1.4974,0.941202,0.899984,0.630532,"retinol dehydrogenase 8a ","K11150","Q6PC70"
"1982","Pocillopora_acuta_HIv1_PredGene_g3608.t1",292,4,4,15,3,-8.273,-1.726,0.917074,0.901698,0.550366,"retinol dehydrogenase 8-like isoform X1 ","K11150","E7F0C2"
"1983","Pocillopora_acuta_HIv1_PredGene_g3622.t1",535,1,2,1,0,-5.386,-1.1902,1,0.890826,0.719528,"sterol carrier protein 2 ","K08764","Q6P4V5"
"1984","Pocillopora_acuta_HIv1_PredGene_g3634.t1",561,0,1,0,2,-3.823,-0.5659,1,0.842063,0.829778,"polyadenylate-binding protein-interacting protein 1 isoform 1 ","K14322","Q9H074"
"1985","Pocillopora_acuta_HIv1_PredGene_g3645.t1",596,0,0,0,0,8.504,1.1874,0.600757,0.408658,0.860683,"hypothetical protein, conserved ","","E9BEH5"
"1986","Pocillopora_acuta_HIv1_PredGene_g366.t1",984,0,0,0,0,-3.833,-0.4873,1,0.832205,0.838146,"ER degradation-enhancing alpha-mannosidase-like protein 3 isoform X2 ","K10086",""
"1987","Pocillopora_acuta_HIv1_PredGene_g3674.t1",373,0,0,0,0,-10.704,-1.2292,0.996131,0.892614,0.70929,"uncharacterized protein C19orf47 isoform X4 ","","Q8N0V9"
"1988","Pocillopora_acuta_HIv1_PredGene_g3676.t1",160,1,0,1,0,-2.684,-0.4715,1,0.830088,0.83972,"hypothetical protein DDB_G0279407 ","K02183","P02599"
"1989","Pocillopora_acuta_HIv1_PredGene_g372.t1",521,0,0,0,0,-5.56,-0.5963,1,0.845589,0.826287,"4-trimethylaminobutyraldehyde dehydrogenase A ","K00149","Q6NYB3"
"1990","Pocillopora_acuta_HIv1_PredGene_g3733.t1",491,3,2,4,7,-2.466,-0.6701,1,0.853538,0.817171,"alanine--glyoxylate aminotransferase 2, mitochondrial isoform X1 ","K00827","B7ZM47"
"1991","Pocillopora_acuta_HIv1_PredGene_g3735.t1",685,1,0,1,1,-9.205,-1.2232,0.997003,0.89235,0.710888,"src kinase-associated phosphoprotein 2 isoform 2 ","K23471","Q9UED8"
"1992","Pocillopora_acuta_HIv1_PredGene_g3826.t1",400,4,2,4,0,-3.474,-0.526,1,0.837197,0.834141,"interferon-inducible GTPase 5-like ","",""
"1993","Pocillopora_acuta_HIv1_PredGene_g3844.t1",631,0,0,0,0,-25.666,-2.6081,0.487565,0.880044,0.226328,"Uncharacterized protein CELE_Y113G7B.12 ","","Q9NAL5"
"1994","Pocillopora_acuta_HIv1_PredGene_g3855.t1",226,0,0,1,0,5.535,0.6255,0.830112,0.599062,0.870257,"Williams-Beuren syndrome chromosomal region 27 protein isoform X1 ","K24419","Q1RMA0"
"1995","Pocillopora_acuta_HIv1_PredGene_g3876.t1",518,0,0,0,4,6.464,0.8733,0.757077,0.514687,0.867455,"hemicentin-1 precursor ","K17341","D3YXG0"
"1996","Pocillopora_acuta_HIv1_PredGene_g3884.t1",377,3,2,2,2,7.22,0.554,0.83581,0.620841,0.870819,"ornithine transcarbamylase, mitochondrial precursor ","K00611","Q543H3"
"1997","Pocillopora_acuta_HIv1_PredGene_g3891.t1",1091,0,0,0,0,0.145,0.0232,0.928409,0.739288,0.872188,"shal K","K23705",""
"1998","Pocillopora_acuta_HIv1_PredGene_g3896.t1",278,0,0,0,0,-10.663,-1.2138,0.998307,0.891928,0.713376,"pyrroline-5-carboxylate reductase 3 ","K00286","Q9D0X2"
"1999","Pocillopora_acuta_HIv1_PredGene_g3923.t1",1790,12,16,18,12,-9.231,-3.0566,0.316661,0.866995,0.10556,"connector enhancer of kinase suppressor of ras 2 isoform X2 ","","E7FAZ0"
"2000","Pocillopora_acuta_HIv1_PredGene_g3928.t1",523,0,0,0,0,-14.051,-2.9036,0.373388,0.870977,0.141301,"alpha-taxilin ","","Q6P1E5"
"2001","Pocillopora_acuta_HIv1_PredGene_g3930.t1",322,10,4,17,6,-10.273,-2.2841,0.612379,0.89257,0.332476,"aldo-keto reductase family 1 member A1-A ","K00002","Q6AZW2"
"2002","Pocillopora_acuta_HIv1_PredGene_g3938.t1",168,7,6,12,7,0.552,0.1731,0.872769,0.709299,0.873725,"sorting nexin 3, isoform A ","K17918","Q9VG51"
"2003","Pocillopora_acuta_HIv1_PredGene_g3944.t1",603,1,0,2,0,-2.656,-0.4188,1,0.822672,0.844722,"cleavage stimulation factor subunit 2 isoform 3 ","K14407","Q6LA74"
"2004","Pocillopora_acuta_HIv1_PredGene_g3958.t1",501,0,0,0,1,-0.209,-0.0261,0.948927,0.749447,0.8708,"splicing factor 3A subunit 3 ","K12827","Q6DRK2"
"2005","Pocillopora_acuta_HIv1_PredGene_g3962.t1",320,16,18,32,25,3.926,1.5689,0.471099,0.290831,0.851636,"aldo-keto reductase family 1 member B1.1 ","K00002","Q6IQU1"
"2006","Pocillopora_acuta_HIv1_PredGene_g3966.t1",258,11,5,12,13,-7.978,-1.4953,0.941586,0.899955,0.631204,"peroxiredoxin-4 isoform 2 precursor ","K03386","Q3U8E4"
"2007","Pocillopora_acuta_HIv1_PredGene_g3971.t1",394,5,4,4,3,-9.052,-2.4959,0.521722,0.884126,0.262121,"pyruvate dehydrogenase E1 subunit alpha 1b ","K00161","Q6DGZ9"
"2008","Pocillopora_acuta_HIv1_PredGene_g3975.t1",483,7,6,10,4,-16.74,-3.3064,0.232965,0.861824,0.060252,"DUF547 domain-containing protein ","","O62456"
"2009","Pocillopora_acuta_HIv1_PredGene_g3983.t1",445,0,0,1,0,-16.588,-2.5608,0.501868,0.881713,0.241292,"homogentisate 1,2-dioxygenase ","K00451","Q6P2V4"
"2010","Pocillopora_acuta_HIv1_PredGene_g3984.t1",104,1,0,0,1,8.736,1.3171,0.545208,0.368242,0.85737,"uncharacterized protein Dmel_CG34132 ","K17781","Q0E8V7"
"2011","Pocillopora_acuta_HIv1_PredGene_g3998.t1",705,2,5,8,3,-14.75,-2.7538,0.436611,0.875335,0.182115,"SH3 domain-containing kinase-binding protein 1 isoform a ","K12470","Q5JPT4"
"2012","Pocillopora_acuta_HIv1_PredGene_g4001.t1",313,1,1,0,0,-8.869,-1.1681,1,0.889753,0.725139,"spermine synthase, isoform B ","K00802","Q9VTW1"
"2013","Pocillopora_acuta_HIv1_PredGene_g4012.t1",95,4,5,7,5,6.802,1.7795,0.413889,0.224417,0.848072,"SH3 domain-binding glutamic acid-rich-like protein 3 ","K23740","Q9H299"
"2014","Pocillopora_acuta_HIv1_PredGene_g4013.t1",95,22,6,15,7,-13.126,-2.2854,0.61163,0.892519,0.332028,"SH3 domain-binding glutamic acid-rich-like protein 3 ","K23740","Q9H299"
"2015","Pocillopora_acuta_HIv1_PredGene_g4024.t1",476,1,0,0,0,-4.089,-0.473,1,0.830291,0.839572,"collagen alpha-6(VI) chain isoform 2 precursor ","K06238","A6H590"
"2016","Pocillopora_acuta_HIv1_PredGene_g4032.t1",200,5,5,5,6,-10.936,-1.3425,0.974653,0.896755,0.677703,"prefoldin subunit 3 isoform 1 ","","F5H2A7"
"2017","Pocillopora_acuta_HIv1_PredGene_g4044.t1",220,4,4,3,5,-0.57,-0.1281,0.985728,0.770677,0.866308,"ATP synthase subunit O, mitochondrial ","K02137","Q6DRD1"
"2018","Pocillopora_acuta_HIv1_PredGene_g4054.t1",231,0,0,0,0,-2.419,-0.3587,1,0.813515,0.849988,"putative ADP-ribose 1''-phosphate phosphatase ","","D6VZR0"
"2019","Pocillopora_acuta_HIv1_PredGene_g4055.t1",601,0,0,2,0,16.323,0.9459,0.722555,0.489293,0.866189,"NADP-dependent malic enzyme, mitochondrial ","K00029","A4QPA0"
"2020","Pocillopora_acuta_HIv1_PredGene_g4057.t1",314,0,0,5,0,0.67,0.0693,0.909442,0.729933,0.873053,"WP_003975143.1 MULTISPECIES: pirin family protein ","K06911","D6ENC5"
"2021","Pocillopora_acuta_HIv1_PredGene_g4059.t1",302,4,1,5,3,-27.556,-5.6479,8.8e-05,0.841029,7e-06,"pyridoxal (pyridoxine, vitamin B6) kinase a ","K00868","B0S7H1"
"2022","Pocillopora_acuta_HIv1_PredGene_g4064.t1",2278,0,0,2,2,-1.758,-0.3449,1,0.811302,0.851135,"afadin isoform 7 ","K05702","Q5TIG6"
"2023","Pocillopora_acuta_HIv1_PredGene_g4068.t1",1334,0,0,0,0,2.704,0.3226,0.843728,0.67888,0.872852,"serine/arginine repetitive matrix protein 1 isoform X9 ","K13171","E9PUK6"
"2024","Pocillopora_acuta_HIv1_PredGene_g408.t1",493,2,2,1,1,-0.684,-0.1107,0.980382,0.767066,0.867228,"protein CASC4 isoform X2 ","",""
"2025","Pocillopora_acuta_HIv1_PredGene_g4086.t1",432,0,0,1,0,-5.873,-0.6686,1,0.853385,0.817366,"pre-mRNA-splicing regulator WTAP ","K22824","Q7SXL7"
"2026","Pocillopora_acuta_HIv1_PredGene_g4088.t1",437,11,7,12,14,-4.161,-0.8289,1,0.868033,0.794123,"collagen alpha-1(XII) chain isoform X5 ","K19467","I3IT32"
"2027","Pocillopora_acuta_HIv1_PredGene_g4098.t1",267,0,0,0,0,-4.639,-0.8215,1,0.867428,0.795311,"pre-mRNA-splicing factor syf2 ","K12868","Q5BJA7"
"2028","Pocillopora_acuta_HIv1_PredGene_g4110.t1",2113,0,1,4,1,-2.291,-0.3774,1,0.816447,0.848398,"uncharacterized protein Dmel_CG9674, isoform F ","K00264","M9NFH8"
"2029","Pocillopora_acuta_HIv1_PredGene_g4113.t1",145,1,0,1,1,-8.687,-1.6383,0.923436,0.901271,0.582896,"coiled-coil domain-containing protein 58 isoform X1 ","","Q6PBK1"
"2030","Pocillopora_acuta_HIv1_PredGene_g4114.t1",99,12,2,12,12,8.57,1.3456,0.534706,0.359524,0.856655,"cystatin 14a, tandem duplicate 2 ","K13907","A7MCL7"
"2031","Pocillopora_acuta_HIv1_PredGene_g4128.t1",798,0,0,0,0,-4.341,-0.927,1,0.875457,0.777203,"E3 UFM1-protein ligase 1 ","K22755","Q9NTQ0"
"2032","Pocillopora_acuta_HIv1_PredGene_g4177.t1",4402,2,1,1,1,-9.638,-1.4306,0.954806,0.898897,0.651447,"baculoviral IAP repeat-containing protein 6 isoform X9 ","K10586","Q9NR09"
"2033","Pocillopora_acuta_HIv1_PredGene_g4220.t1",255,9,6,11,15,-5.305,-1.2728,0.988888,0.894397,0.697442,"WP_004082918.1 NADH-quinone oxidoreductase subunit NuoF ","K20826","G4FHE2"
"2034","Pocillopora_acuta_HIv1_PredGene_g4227.t1",260,0,0,1,0,-1.631,-0.1537,0.992688,0.775955,0.864847,"ubiquitin thioesterase OTUB1 ","K09602","Q3V408"
"2035","Pocillopora_acuta_HIv1_PredGene_g4294.t1",838,0,0,0,0,-4.986,-0.7476,1,0.861027,0.806546,"integrin, beta 1b.1 isoform X1 ","","F8W3S8"
"2036","Pocillopora_acuta_HIv1_PredGene_g4303.t1",1070,1,0,0,1,-15.844,-1.8953,0.877916,0.90175,0.482299,"polypeptide N-acetylgalactosaminyltransferase 13 isoform X3 ","K00710",""
"2037","Pocillopora_acuta_HIv1_PredGene_g4331.t1",186,18,7,1,14,-0.15,-0.0416,0.955191,0.752666,0.870258,"histone H1.0 ","K11275","Q6NYV3"
"2038","Pocillopora_acuta_HIv1_PredGene_g4335.t1",691,0,0,0,0,-7.274,-1.0534,1,0.883582,0.751911,"phosphopantothenate--cysteine ligase ","K01922","Q1JPU8"
"2039","Pocillopora_acuta_HIv1_PredGene_g4351.t1",2416,229,266,292,294,-3.467,-9.4484,0,0.836217,0,"spectrin alpha chain, non-erythrocytic 1 isoform X11 ",NA,"Q9P0V0"
"2040","Pocillopora_acuta_HIv1_PredGene_g4361.t1",2748,1,0,1,0,-6.702,-1.0262,1,0.881959,0.757709,"uncharacterized protein C9orf172 homolog ","","-"
"2041","Pocillopora_acuta_HIv1_PredGene_g4392.t1",151,2,3,1,3,-6.484,-1.4378,0.953232,0.899035,0.649237,"retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta isoform 1 ","K13758","O43924"
"2042","Pocillopora_acuta_HIv1_PredGene_g4396.t1",557,0,0,1,0,-11.066,-2.9251,0.364506,0.870385,0.135912,"delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial precursor ","K00294","Q7SY23"
"2043","Pocillopora_acuta_HIv1_PredGene_g442.t1",281,1,1,1,0,-9.673,-1.3823,0.965691,0.897833,0.666021,"proteasome subunit alpha type-1 ","K02725","Q9R1P4"
"2044","Pocillopora_acuta_HIv1_PredGene_g444.t1",1769,4,2,1,5,-4.51,-0.6729,1,0.853823,0.816807,"unconventional myosin-Ie ","K10356","Q80X36"
"2045","Pocillopora_acuta_HIv1_PredGene_g4466.t1",125,1,0,1,1,-2.562,-0.3919,1,0.818669,0.847135,"60S ribosomal protein L22 ","K02891","P85027"
"2046","Pocillopora_acuta_HIv1_PredGene_g4470.t1",14891,8,9,1,5,-6.131,-0.9801,1,0.879054,0.767083,"agrin isoform X7 ","K06238","M0QWP1"
"2047","Pocillopora_acuta_HIv1_PredGene_g4471.t1",299,1,0,1,0,-14.573,-1.7293,0.916777,0.90171,0.549098,"pre-mRNA-splicing factor SPF27 ","K12861","O75934"
"2048","Pocillopora_acuta_HIv1_PredGene_g448.t1",1578,6,9,12,5,-19.066,-4.0265,0.043373,0.85047,0.007922,"pickled eggs, isoform B ","K24627","Q95TD5"
"2049","Pocillopora_acuta_HIv1_PredGene_g4486.t1",191,2,3,7,4,-11.272,-2.8456,0.398118,0.872617,0.156439,"protein LZIC ","","Q9D8V3"
"2050","Pocillopora_acuta_HIv1_PredGene_g4517.t1",222,1,1,1,0,-4.099,-0.6504,1,0.851498,0.819696,"glutamine amidotransferase-like class 1 domain-containing protein 1 precursor ","","Q8BFQ8"
"2051","Pocillopora_acuta_HIv1_PredGene_g4529.t1",305,3,0,5,2,0.64,0.1349,0.884918,0.716849,0.873653,"40S ribosomal protein S2 ","K02981","Q6NWC3"
"2052","Pocillopora_acuta_HIv1_PredGene_g4539.t1",966,16,6,19,11,1.754,0.2576,0.852719,0.692433,0.873383,"AP-2 complex subunit alpha-2 isoform 1 ","K11824","Q921V0"
"2053","Pocillopora_acuta_HIv1_PredGene_g4543.t1",164,2,0,5,4,0.454,0.0507,0.916994,0.73369,0.872752,"40S ribosomal protein S16 isoform 1 ","K02960","P17008"
"2054","Pocillopora_acuta_HIv1_PredGene_g4546.t1",718,7,4,10,8,-4.133,-0.7737,1,0.863366,0.802706,"apoptosis inhibitor 5 isoform 3 ","","Q3UYQ4"
"2055","Pocillopora_acuta_HIv1_PredGene_g4555.t1",858,54,28,68,43,2.73,2.6252,0.116668,0.040532,0.840279,"endoplasmin precursor ","K09487","Q7T3L3"
"2056","Pocillopora_acuta_HIv1_PredGene_g4556.t1",433,0,0,1,0,-6.497,-0.3785,1,0.816618,0.848303,"cysteine-rich with EGF-like domain protein 2 precursor ","K24335","Q5RFU8"
"2057","Pocillopora_acuta_HIv1_PredGene_g4557.t1",457,3,3,11,6,2.115,0.3983,0.838972,0.661869,0.872146,"alpha-Tubulin at 84B ","K07374","Q9VI59"
"2058","Pocillopora_acuta_HIv1_PredGene_g4598.t1",1374,5,10,6,6,2.842,0.4702,0.837685,0.644029,0.871501,"early endosome antigen 1 isoform X3 ","K12478","Q15075"
"2059","Pocillopora_acuta_HIv1_PredGene_g4612.t1",96,2,3,1,2,-10.245,-1.6687,0.921269,0.901442,0.571881,"cell adhesion molecule-related/down-regulated by oncogenes precursor ","K03666","Q1L8D0"
"2060","Pocillopora_acuta_HIv1_PredGene_g4620.t1",1656,0,0,0,3,-5.961,-0.9804,1,0.879074,0.767024,"torso-like, isoform C ","K12377","A4V379"
"2061","Pocillopora_acuta_HIv1_PredGene_g4634.t1",341,0,0,2,0,2.901,0.4057,0.838746,0.660115,0.872077,"endonuclease domain-containing 1 protein-like ","K15049","-"
"2062","Pocillopora_acuta_HIv1_PredGene_g4638.t1",340,0,0,1,0,9.618,0.9935,0.698491,0.472846,0.865242,"uncharacterized protein LOC564384 precursor ","K15049","A9JRH2"
"2063","Pocillopora_acuta_HIv1_PredGene_g4646.t1",88,0,0,1,0,-2.545,-0.2824,1,0.800727,0.856056,"small ribonucleoprotein particle protein SmF ","K11098","Q24297"
"2064","Pocillopora_acuta_HIv1_PredGene_g4659.t1",1117,4,0,3,0,-8.38,-1.219,0.997596,0.892163,0.712003,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"2065","Pocillopora_acuta_HIv1_PredGene_g4660.t1",747,3,4,3,3,0.895,0.173,0.872799,0.709318,0.873725,"vesicle-fusing ATPase ","K06027","Q923C6"
"2066","Pocillopora_acuta_HIv1_PredGene_g4670.t1",1180,32,11,63,12,-0.178,-0.0426,0.95559,0.752874,0.870222,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"2067","Pocillopora_acuta_HIv1_PredGene_g4689.t1",588,7,23,14,10,0.307,0.0595,0.913399,0.731909,0.872902,"hemicentin-1 precursor ","K04659","D3YXG0"
"2068","Pocillopora_acuta_HIv1_PredGene_g4691.t1",564,4,9,24,10,8.391,2.5141,0.156011,0.053624,0.840949,"hemicentin-1 precursor ","K04659","D3YXG0"
"2069","Pocillopora_acuta_HIv1_PredGene_g4770.t1",419,28,9,29,28,-3.538,-2.6022,0.489377,0.880248,0.228183,"actin-related protein 3 ","K18584","Q3ULF7"
"2070","Pocillopora_acuta_HIv1_PredGene_g4774.t1",798,0,0,0,0,-2.329,-0.3842,1,0.817495,0.847808,"U4/U6.U5 tri-snRNP-associated protein 1 ","K11984","Q9Z315"
"2071","Pocillopora_acuta_HIv1_PredGene_g4782.t1",133,3,3,4,5,-1.166,-0.117,0.982372,0.768375,0.866902,"WP_011277691.1 3,4-dihydroxy-2-butanone-4-phosphate synthase ","K13798","Q4JAJ0"
"2072","Pocillopora_acuta_HIv1_PredGene_g4784.t1",183,5,1,3,4,-7.811,-0.9552,1,0.877402,0.771916,"autoimmune regulator isoform 2 ","K01505","Q9JLW3"
"2073","Pocillopora_acuta_HIv1_PredGene_g4788.t1",381,0,0,0,0,-9.568,-1.0407,1,0.882832,0.754643,"uncharacterized protein LOC100149646 precursor ","K15049","A5PM73"
"2074","Pocillopora_acuta_HIv1_PredGene_g4789.t1",570,0,0,0,0,-2.221,-0.2018,1,0.785672,0.861782,"flagellum-associated coiled-coil domain-containing protein 1 isoform b ","","G5E9S3"
"2075","Pocillopora_acuta_HIv1_PredGene_g4794.t1",233,0,1,4,4,-4.776,-1.557,0.931744,0.900655,0.611025,"ephrin-B3-like ","K04358",""
"2076","Pocillopora_acuta_HIv1_PredGene_g4796.t1",952,7,10,14,8,5.627,1.0035,0.69336,0.46942,0.865033,"puromycin-sensitive aminopeptidase ","K08776","F1QRM9"
"2077","Pocillopora_acuta_HIv1_PredGene_g4797.t1",866,39,41,51,37,-6.425,-5.5154,0.000174,0.841398,1.5e-05,"puromycin-sensitive aminopeptidase isoform 1 ","K08776","Q9UEM2"
"2078","Pocillopora_acuta_HIv1_PredGene_g4802.t1",256,0,0,0,0,-5.038,-1.185,1,0.890577,0.720862,"intelectin 1 isoform X1 ","K17527",""
"2079","Pocillopora_acuta_HIv1_PredGene_g4806.t1",509,73,94,81,70,-2.535,-2.4408,0.540297,0.886275,0.280031,"ciboulot, isoform D ","","O97428"
"2080","Pocillopora_acuta_HIv1_PredGene_g4820.t1",330,2,0,3,4,-9.075,-1.431,0.954717,0.898905,0.651325,"regulatory particle non-ATPase 8, isoform C ","K03038","Q9W178"
"2081","Pocillopora_acuta_HIv1_PredGene_g4821.t1",487,0,1,0,1,-7.704,-0.8692,1,0.871211,0.787439,"Ca2+-channel-protein-beta-subunit, isoform N ","K04863","M9PFL4"
"2082","Pocillopora_acuta_HIv1_PredGene_g4824.t1",854,0,0,0,0,-4.14,-0.5373,1,0.838603,0.83293,"mitogen-activated protein kinase kinase kinase 2 ","K04420","G5E8L8"
"2083","Pocillopora_acuta_HIv1_PredGene_g4839.t1",213,1,2,1,3,-4.42,-0.5536,1,0.840592,0.831149,"FK506-binding protein 14, isoform E ","K09577","Q8MLW1"
"2084","Pocillopora_acuta_HIv1_PredGene_g486.t1",126,0,0,0,0,1.671,0.269,0.850747,0.690107,0.873301,"14 kDa phosphohistidine phosphatase ","K01112","Q9DAK9"
"2085","Pocillopora_acuta_HIv1_PredGene_g4886.t1",788,1,1,1,1,-11.339,-1.3863,0.964778,0.897931,0.664831,"eukaryotic translation initiation factor 4B isoform 1 ","K03258","B4DRM3"
"2086","Pocillopora_acuta_HIv1_PredGene_g489.t1",150,1,0,1,0,3.106,0.6146,0.831341,0.60249,0.870345,"endothelial differentiation-related factor 1 isoform alpha ","K03627","Q9UIM1"
"2087","Pocillopora_acuta_HIv1_PredGene_g4918.t1",522,1,0,1,0,6.292,0.886,0.751307,0.510229,0.86725,"WP_045360138.1 MULTISPECIES: Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA ","K01426",""
"2088","Pocillopora_acuta_HIv1_PredGene_g4938.t1",238,13,8,44,0,-13.34,-3.0391,0.32235,0.86742,0.109344,"methyltransferase-like protein 27 isoform 1 ","K24419","Q8BGM4"
"2089","Pocillopora_acuta_HIv1_PredGene_g4954.t1",90,1,1,0,2,1.314,0.2222,0.859923,0.699559,0.873592,"origin recognition complex subunit Orc4 ","K09283","Q9Y794"
"2090","Pocillopora_acuta_HIv1_PredGene_g4967.t1",2438,1,1,4,0,2.49,0.2715,0.850343,0.689594,0.873282,"golgin subfamily A member 4 isoform X2 ","K20283","E7FEK9"
"2091","Pocillopora_acuta_HIv1_PredGene_g4996.t1",162,1,3,4,3,-6.203,-1.2154,0.998091,0.892001,0.712954,"uncharacterized protein Dmel_CG31313, isoform B ","K13899","Q8SZN1"
"2092","Pocillopora_acuta_HIv1_PredGene_g500.t1",356,0,0,2,0,-0.099,-0.0112,0.942788,0.746362,0.871272,"myeloid differentiation primary response protein MyD88 isoform 4 ","K04729","Q99836"
"2093","Pocillopora_acuta_HIv1_PredGene_g5045.t1",472,34,35,38,40,-7.199,-4.958,0.002001,0.843282,0.000222,"citrate synthase, mitochondrial precursor ","K01647","B2GT34"
"2094","Pocillopora_acuta_HIv1_PredGene_g5046.t1",101,4,4,6,5,1.302,0.3705,0.840146,0.668304,0.872407,"10 kDa heat shock protein, mitochondrial isoform 1 ","K04078","Q6IQI7"
"2095","Pocillopora_acuta_HIv1_PredGene_g5047.t1",934,46,45,46,40,-2.516,-1.4767,0.94514,0.89969,0.637113,"60 kDa heat shock protein, mitochondrial ","K04077","Q3KQP2"
"2096","Pocillopora_acuta_HIv1_PredGene_g505.t1",149,13,14,22,11,-9.773,-2.3895,0.560202,0.888334,0.296908,"metalloprotease TIKI1 precursor ","K21147","I6UWG3"
"2097","Pocillopora_acuta_HIv1_PredGene_g5051.t1",320,1,0,0,0,4.639,0.4064,0.838727,0.659949,0.872071,"cAMP-responsive element modulator isoform X1 ","","E7F9I0"
"2098","Pocillopora_acuta_HIv1_PredGene_g506.t1",457,3,2,6,0,-2.022,-0.2489,1,0.794671,0.858517,"myeloid differentiation primary response protein MyD88 isoform 5 ","","B4DKH8"
"2099","Pocillopora_acuta_HIv1_PredGene_g5070.t1",357,0,0,0,0,1.895,0.2521,0.853725,0.693549,0.87342,"phosphate carrier protein, mitochondrial precursor ","K15102","Q8VEM8"
"2100","Pocillopora_acuta_HIv1_PredGene_g5072.t1",456,0,0,3,2,2.735,0.2956,0.846825,0.684602,0.873088,"thin, isoform E ","K12035",""
"2101","Pocillopora_acuta_HIv1_PredGene_g5078.t1",186,0,0,0,0,-12.918,-0.8342,1,0.868461,0.793264,"ADP-ribosylation factor-like protein 8B-A ","K07955","Q6NZW8"
"2102","Pocillopora_acuta_HIv1_PredGene_g5081.t1",1296,0,1,1,2,-8.254,-1.2737,0.988723,0.894431,0.697193,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 2 isoform X4 ","K05629","Q9WVQ1"
"2103","Pocillopora_acuta_HIv1_PredGene_g5103.t1",106,15,8,42,20,-6.381,-2.3368,0.584186,0.890469,0.31451,"Glutaredoxin domain-containing protein ","K03676","Q9N456"
"2104","Pocillopora_acuta_HIv1_PredGene_g5117.t1",243,5,4,0,8,-13.875,-1.4728,0.945907,0.89963,0.638343,"tubby-related protein 2 ","K01425","Q8TC50"
"2105","Pocillopora_acuta_HIv1_PredGene_g5120.t1",167,0,1,3,0,0.343,0.0621,0.912341,0.731384,0.872944,"dickkopf-related protein 2 precursor ","K02165","A8KB56"
"2106","Pocillopora_acuta_HIv1_PredGene_g5135.t1",535,1,0,0,0,-7.579,-1.2196,0.997512,0.89219,0.711844,"tripartite motif-containing protein 2 isoform 14 ","K11997","Q9C040"
"2107","Pocillopora_acuta_HIv1_PredGene_g5136.t1",497,2,0,1,4,-18.655,-4.7983,0.003624,0.844036,0.000446,"methionine aminopeptidase 2 ","K01265","Q58E65"
"2108","Pocillopora_acuta_HIv1_PredGene_g5137.t1",961,0,0,0,8,-6.409,-1.1993,0.999847,0.891257,0.717174,"glutamyl aminopeptidase ",NA,"Q8CD51"
"2109","Pocillopora_acuta_HIv1_PredGene_g5163.t2",492,1,0,7,0,-5.637,-0.5827,1,0.844031,0.827867,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1 isoform 2 ","K01103","P70266"
"2110","Pocillopora_acuta_HIv1_PredGene_g5191.t1",292,33,33,75,58,-5.023,-2.6741,0.4662,0.877839,0.205877,"tubulin alpha-1A chain isoform 2 ","K07374","G3V1U9"
"2111","Pocillopora_acuta_HIv1_PredGene_g5199.t1",883,174,180,163,153,0.205,0.1656,0.875011,0.71078,0.873724,"alpha actinin, isoform D ","K05699","Q24370"
"2112","Pocillopora_acuta_HIv1_PredGene_g5202.t1",398,1,1,3,1,-7.203,-1.7608,0.913448,0.90181,0.536845,"nuclear pore complex protein Nup133 ","K14300","F1QNV4"
"2113","Pocillopora_acuta_HIv1_PredGene_g5209.t1",298,0,0,2,0,-2.755,-0.3003,1,0.80385,0.854691,"fatty Acid CoA Synthetase family ","K01904","Q19339"
"2114","Pocillopora_acuta_HIv1_PredGene_g5220.t1",834,3,2,2,2,-7.736,-1.1695,1,0.889822,0.724788,"MAP/microtubule affinity-regulating kinase 3 isoform X3 ","K08798","F1R0W3"
"2115","Pocillopora_acuta_HIv1_PredGene_g5221.t1",319,0,1,0,2,1.545,0.2426,0.855569,0.695468,0.873481,"LiPocalin-Related protein ","K03098","G5EEA2"
"2116","Pocillopora_acuta_HIv1_PredGene_g5225.t1",82,0,0,0,0,-4.867,-0.4375,1,0.825367,0.842989,"apolipoprotein D precursor ","K03098","Q3TZE7"
"2117","Pocillopora_acuta_HIv1_PredGene_g5228.t1",67,1,0,2,1,-4.118,-0.5992,1,0.845918,0.825946,"stress-inducible protein ","","Q84TJ2"
"2118","Pocillopora_acuta_HIv1_PredGene_g5229.t1",268,0,1,2,1,-10.639,-1.3795,0.966328,0.897764,0.666852,"stress-induced-phosphoprotein 1 isoform c ","K09553","P31948"
