ID,PROTLEN,DEFLINE,PD30.100b,PD12.C,PD30.1m,PD30.100m,PD12.10m,PD30.C,PD30-C2,PD12.1m,PD30.100m2,PD12.100m,PD30.10m,PD30.10m2,PD30.1m2,UniprotID
Pocillopora_acuta_HIv1_PredGene_g366.t1,984,Pocillopora_acuta_HIv1_PredGene_g366.t1,0,0,0.5,0,1,0,0.5,0,1,0,0.5,0,0,
Pocillopora_acuta_HIv1_PredGene_g3674.t1,373,Pocillopora_acuta_HIv1_PredGene_g3674.t1,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,Q8N0V9
Pocillopora_acuta_HIv1_PredGene_g3676.t1,160,Pocillopora_acuta_HIv1_PredGene_g3676.t1,0.5,0.5,1,1.5,1.5,1,0.5,1.5,1,1.5,1,0.5,1,P02599
Pocillopora_acuta_HIv1_PredGene_g372.t1,521,Pocillopora_acuta_HIv1_PredGene_g372.t1,0.5,0,0,0.5,0,0,0,0,1,0.5,0.5,0.5,0,Q6NYB3
Pocillopora_acuta_HIv1_PredGene_g3733.t1,491,Pocillopora_acuta_HIv1_PredGene_g3733.t1,6,3,4,7.5,1.5,3,2.5,0,3.5,4.5,4,7.5,5,B7ZM47
Pocillopora_acuta_HIv1_PredGene_g3735.t1,685,Pocillopora_acuta_HIv1_PredGene_g3735.t1,1,2,1,1,0.5,1,0.5,0,0.5,0,1,1,1,Q9UED8
Pocillopora_acuta_HIv1_PredGene_g3826.t1,400,Pocillopora_acuta_HIv1_PredGene_g3826.t1,0.5,5.5,4,0.5,4,4.5,2,1.5,2,2.5,4.5,0.5,1,
Pocillopora_acuta_HIv1_PredGene_g3844.t1,631,Pocillopora_acuta_HIv1_PredGene_g3844.t1,0,0,1,0,0.5,0.5,0.5,0,0.5,0,0,0,1,Q9NAL5
Pocillopora_acuta_HIv1_PredGene_g3855.t1,226,Pocillopora_acuta_HIv1_PredGene_g3855.t1,0.5,0.5,0,1.5,0.5,0,0,0,0,0,1,0,1,Q1RMA0
Pocillopora_acuta_HIv1_PredGene_g3876.t1,518,Pocillopora_acuta_HIv1_PredGene_g3876.t1,0,0,0,0,0,0,0,0,0.5,0.5,0,4.5,0,D3YXG0
Pocillopora_acuta_HIv1_PredGene_g3884.t1,377,Pocillopora_acuta_HIv1_PredGene_g3884.t1,1,1.5,3,1.5,5,3.5,2.5,0.5,2,0.5,2.5,2.5,2,Q543H3
Pocillopora_acuta_HIv1_PredGene_g3891.t1,1091,Pocillopora_acuta_HIv1_PredGene_g3891.t1,1,0.5,0,1.5,0,0,0.5,1.5,0,0,0.5,0,0,
Pocillopora_acuta_HIv1_PredGene_g3896.t1,278,Pocillopora_acuta_HIv1_PredGene_g3896.t1,0.5,0,0.5,1,0.5,0.5,0,0,0,0.5,0.5,0.5,0,Q9D0X2
Pocillopora_acuta_HIv1_PredGene_g3923.t1,1790,Pocillopora_acuta_HIv1_PredGene_g3923.t1,14.5,17,9,18.5,15,12,16.5,12,14,17.5,18,12.5,16,E7FAZ0
Pocillopora_acuta_HIv1_PredGene_g3928.t1,523,Pocillopora_acuta_HIv1_PredGene_g3928.t1,0,0,1,0,0,0,0,0,0,0,0,0.5,0,Q6P1E5
Pocillopora_acuta_HIv1_PredGene_g3930.t1,322,Pocillopora_acuta_HIv1_PredGene_g3930.t1,2.5,15,6.5,8.5,13.5,10.5,4.5,10.5,2.5,7.5,17,6.5,6,Q6AZW2
Pocillopora_acuta_HIv1_PredGene_g3938.t1,168,Pocillopora_acuta_HIv1_PredGene_g3938.t1,4.5,11,5.5,10.5,9,7.5,6,5.5,9,6,12,7,8,Q9VG51
Pocillopora_acuta_HIv1_PredGene_g3944.t1,603,Pocillopora_acuta_HIv1_PredGene_g3944.t1,0,2,1.5,1,1,1.5,0,0.5,1,1,2,0.5,0,Q6LA74
Pocillopora_acuta_HIv1_PredGene_g3958.t1,501,Pocillopora_acuta_HIv1_PredGene_g3958.t1,0,3,0.5,2,0,0,0.5,0,0,0,0.5,1,0,Q6DRK2
Pocillopora_acuta_HIv1_PredGene_g3962.t1,320,Pocillopora_acuta_HIv1_PredGene_g3962.t1,15.5,27,25,22.5,29,16.5,18,17,12.5,12,32,25,27,Q6IQU1
Pocillopora_acuta_HIv1_PredGene_g3966.t1,258,Pocillopora_acuta_HIv1_PredGene_g3966.t1,5.5,15,13,7.5,6.5,11.5,5.5,6.5,10.5,4,12.5,13,9,Q3U8E4
Pocillopora_acuta_HIv1_PredGene_g3971.t1,394,Pocillopora_acuta_HIv1_PredGene_g3971.t1,5.5,3,5,4.5,3.5,5.5,4,2.5,5.5,4.5,4.5,3.5,4,Q6DGZ9
Pocillopora_acuta_HIv1_PredGene_g3975.t1,483,Pocillopora_acuta_HIv1_PredGene_g3975.t1,4.5,7,3.5,6.5,4.5,7.5,6,12,5,8.5,10,4.5,7,O62456
Pocillopora_acuta_HIv1_PredGene_g3983.t1,445,Pocillopora_acuta_HIv1_PredGene_g3983.t1,0.5,1,0,0,0.5,0.5,0,0,0,0.5,1,0,1,Q6P2V4
Pocillopora_acuta_HIv1_PredGene_g3984.t1,104,Pocillopora_acuta_HIv1_PredGene_g3984.t1,1,1.5,1,1,1.5,1,0,1,0.5,0,0.5,1,1,Q0E8V7
Pocillopora_acuta_HIv1_PredGene_g3998.t1,705,Pocillopora_acuta_HIv1_PredGene_g3998.t1,0.5,4,2.5,3.5,2.5,2,5.5,1.5,3,6,8.5,3,6,Q5JPT4
Pocillopora_acuta_HIv1_PredGene_g4001.t1,313,Pocillopora_acuta_HIv1_PredGene_g4001.t1,0,0.5,1.5,0.5,0.5,1,1,0,0.5,1.5,0,0.5,1,Q9VTW1
Pocillopora_acuta_HIv1_PredGene_g4012.t1,95,Pocillopora_acuta_HIv1_PredGene_g4012.t1,4,7,5.5,4.5,6.5,4,5,8,5.5,2.5,7.5,5.5,5,Q9H299
Pocillopora_acuta_HIv1_PredGene_g4013.t1,95,Pocillopora_acuta_HIv1_PredGene_g4013.t1,0.5,17.5,18,9.5,18.5,22,6,12,4,13,15,7,9,Q9H299
Pocillopora_acuta_HIv1_PredGene_g4024.t1,476,Pocillopora_acuta_HIv1_PredGene_g4024.t1,0,0,0,0,0,1,0.5,0.5,0,0,0,0.5,2,A6H590
Pocillopora_acuta_HIv1_PredGene_g4032.t1,200,Pocillopora_acuta_HIv1_PredGene_g4032.t1,2.5,6,5.5,3,7,5.5,5,1,1.5,3,5.5,6.5,7,F5H2A7
Pocillopora_acuta_HIv1_PredGene_g4044.t1,220,Pocillopora_acuta_HIv1_PredGene_g4044.t1,4.5,4,4,7,6,4.5,4.5,3.5,3,8,3,5.5,8,Q6DRD1
Pocillopora_acuta_HIv1_PredGene_g4054.t1,231,Pocillopora_acuta_HIv1_PredGene_g4054.t1,0,0,0,0,0,0,0,0,0,0,0.5,0,1,D6VZR0
Pocillopora_acuta_HIv1_PredGene_g4055.t1,601,Pocillopora_acuta_HIv1_PredGene_g4055.t1,0,0,0,0,0,0.5,0,0.5,0,1,2.5,0,0,A4QPA0
Pocillopora_acuta_HIv1_PredGene_g4057.t1,314,Pocillopora_acuta_HIv1_PredGene_g4057.t1,0,3.5,0,0,5,0.5,0.5,1,1.5,4.5,5,0.5,1,D6ENC5
Pocillopora_acuta_HIv1_PredGene_g4059.t1,302,Pocillopora_acuta_HIv1_PredGene_g4059.t1,2,4.5,1.5,2,2,4,1,1.5,3.5,0,5,3,3,B0S7H1
Pocillopora_acuta_HIv1_PredGene_g4064.t1,2278,Pocillopora_acuta_HIv1_PredGene_g4064.t1,0.5,2.5,1.5,2,2,0.5,0.5,0.5,1.5,1.5,2,2,3,Q5TIG6
Pocillopora_acuta_HIv1_PredGene_g4068.t1,1334,Pocillopora_acuta_HIv1_PredGene_g4068.t1,0.5,0,0,0.5,0.5,0,0.5,0,0,0,0,0.5,1,E9PUK6
Pocillopora_acuta_HIv1_PredGene_g408.t1,493,Pocillopora_acuta_HIv1_PredGene_g408.t1,2.5,4.5,2.5,3,1.5,2.5,2,4.5,3.5,2,1,1.5,1,
Pocillopora_acuta_HIv1_PredGene_g4086.t1,432,Pocillopora_acuta_HIv1_PredGene_g4086.t1,0,2,1,0.5,0.5,0.5,0.5,0.5,0.5,0,1.5,0.5,0,Q7SXL7
Pocillopora_acuta_HIv1_PredGene_g4088.t1,437,Pocillopora_acuta_HIv1_PredGene_g4088.t1,13.5,8.5,9,12.5,12,11.5,7.5,9.5,9,8.5,12,14,16,I3IT32
Pocillopora_acuta_HIv1_PredGene_g4098.t1,267,Pocillopora_acuta_HIv1_PredGene_g4098.t1,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,Q5BJA7
Pocillopora_acuta_HIv1_PredGene_g4105.t1,710,Pocillopora_acuta_HIv1_PredGene_g4105.t1,0,0.5,0,0.5,0,0,0,0,0,1,0,0,1,Q86P36
Pocillopora_acuta_HIv1_PredGene_g4110.t1,2113,Pocillopora_acuta_HIv1_PredGene_g4110.t1,0,1.5,1.5,2,2,0.5,1,0,4.5,1.5,4,1.5,1,M9NFH8
Pocillopora_acuta_HIv1_PredGene_g4113.t1,145,Pocillopora_acuta_HIv1_PredGene_g4113.t1,0.5,1.5,1.5,1,1.5,1.5,0.5,2.5,0.5,2,1.5,1.5,2,Q6PBK1
Pocillopora_acuta_HIv1_PredGene_g4114.t1,99,Pocillopora_acuta_HIv1_PredGene_g4114.t1,1,11.5,8,11,6,12.5,2,10.5,4.5,17.5,12,12,13,A7MCL7
Pocillopora_acuta_HIv1_PredGene_g4128.t1,798,Pocillopora_acuta_HIv1_PredGene_g4128.t1,0,0,0,0.5,0,0,0.5,0,0,0.5,0,0.5,0,Q9NTQ0
Pocillopora_acuta_HIv1_PredGene_g4177.t1,4402,Pocillopora_acuta_HIv1_PredGene_g4177.t1,1.5,1.5,1,1,0.5,2,1,0,0.5,0,1.5,1.5,2,Q9NR09
Pocillopora_acuta_HIv1_PredGene_g4220.t1,255,Pocillopora_acuta_HIv1_PredGene_g4220.t1,18.5,18,13,12.5,9,9,6.5,4,12.5,4,11,15.5,10,G4FHE2
Pocillopora_acuta_HIv1_PredGene_g4227.t1,260,Pocillopora_acuta_HIv1_PredGene_g4227.t1,0.5,1,0,0,0.5,0,0,0,0,0,1,0.5,0,Q3V408
Pocillopora_acuta_HIv1_PredGene_g4294.t1,838,Pocillopora_acuta_HIv1_PredGene_g4294.t1,0.5,0,0,0.5,0,0.5,0,0,0,0.5,0.5,0.5,0,F8W3S8
Pocillopora_acuta_HIv1_PredGene_g4303.t1,1070,Pocillopora_acuta_HIv1_PredGene_g4303.t1,0,0,0,1,0,1,0,0,0,0,0,1,0,
Pocillopora_acuta_HIv1_PredGene_g4331.t1,186,Pocillopora_acuta_HIv1_PredGene_g4331.t1,16,5,12.5,10.5,33.5,18.5,7.5,8.5,15.5,6,1,14.5,10,Q6NYV3
Pocillopora_acuta_HIv1_PredGene_g4335.t1,691,Pocillopora_acuta_HIv1_PredGene_g4335.t1,0,0,0,0,1,0,0.5,0.5,0,0,0,0,0,Q1JPU8
Pocillopora_acuta_HIv1_PredGene_g4351.t1,2416,Pocillopora_acuta_HIv1_PredGene_g4351.t1,225,216.5,230,257,284.5,229.5,266,255.5,206,204,292.5,294.5,270,Q9P0V0
Pocillopora_acuta_HIv1_PredGene_g4361.t1,2748,Pocillopora_acuta_HIv1_PredGene_g4361.t1,0.5,1,1.5,0,0,1,0,0.5,1.5,1,1.5,0.5,1,-
Pocillopora_acuta_HIv1_PredGene_g4391.t1,600,Pocillopora_acuta_HIv1_PredGene_g4391.t1,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,Q8IVM0
Pocillopora_acuta_HIv1_PredGene_g4392.t1,151,Pocillopora_acuta_HIv1_PredGene_g4392.t1,3,3,4,3,3,2.5,3,3,2,1.5,1.5,3,3,O43924
Pocillopora_acuta_HIv1_PredGene_g4396.t1,557,Pocillopora_acuta_HIv1_PredGene_g4396.t1,0,0,0,0,0.5,0,0,0,0,0,1.5,0,0,Q7SY23
Pocillopora_acuta_HIv1_PredGene_g442.t1,281,Pocillopora_acuta_HIv1_PredGene_g442.t1,0,14,3,0,1,1.5,1,0,0.5,2,1.5,0,0,Q9R1P4
Pocillopora_acuta_HIv1_PredGene_g444.t1,1769,Pocillopora_acuta_HIv1_PredGene_g444.t1,1,1.5,0.5,3,3,4,2,1,2,1.5,1,5.5,3,Q80X36
Pocillopora_acuta_HIv1_PredGene_g4466.t1,125,Pocillopora_acuta_HIv1_PredGene_g4466.t1,1,3,0.5,1,1.5,1,0,0.5,3,1.5,1.5,1.5,1,P85027
Pocillopora_acuta_HIv1_PredGene_g4470.t1,14891,Pocillopora_acuta_HIv1_PredGene_g4470.t1,12,9.5,16.5,2.5,11,8.5,9,11.5,5,29.5,1,5,23,M0QWP1
Pocillopora_acuta_HIv1_PredGene_g4471.t1,299,Pocillopora_acuta_HIv1_PredGene_g4471.t1,0,0.5,0.5,0,1.5,1,0,0,1,0,1.5,0,0,O75934
Pocillopora_acuta_HIv1_PredGene_g448.t1,1578,Pocillopora_acuta_HIv1_PredGene_g448.t1,5.5,6.5,6,5.5,7.5,6.5,9,3,5.5,7.5,12,5.5,7,Q95TD5
Pocillopora_acuta_HIv1_PredGene_g4486.t1,191,Pocillopora_acuta_HIv1_PredGene_g4486.t1,2,1.5,2,1.5,3,2,3,2.5,4,1.5,7,4,5,Q9D8V3
Pocillopora_acuta_HIv1_PredGene_g4517.t1,222,Pocillopora_acuta_HIv1_PredGene_g4517.t1,0,2,0,1.5,0.5,1.5,1,0,0.5,0.5,1,0.5,4,Q8BFQ8
Pocillopora_acuta_HIv1_PredGene_g4529.t1,305,Pocillopora_acuta_HIv1_PredGene_g4529.t1,2,5.5,2,1,2.5,3,0,4,3.5,0,5,2,0,Q6NWC3
Pocillopora_acuta_HIv1_PredGene_g4539.t1,966,Pocillopora_acuta_HIv1_PredGene_g4539.t1,11.5,15.5,14,9.5,16.5,16,6.5,8.5,16,8,19,11.5,10,Q921V0
Pocillopora_acuta_HIv1_PredGene_g4543.t1,164,Pocillopora_acuta_HIv1_PredGene_g4543.t1,1.5,6,2.5,3.5,3,2.5,0,0.5,0.5,0.5,5.5,4,1,P17008
Pocillopora_acuta_HIv1_PredGene_g4546.t1,718,Pocillopora_acuta_HIv1_PredGene_g4546.t1,4,13,8,7.5,8,7,4,3.5,8.5,2,10.5,8,5,Q3UYQ4
Pocillopora_acuta_HIv1_PredGene_g4555.t1,858,Pocillopora_acuta_HIv1_PredGene_g4555.t1,17,82.5,72,23,53.5,54.5,28,47,43.5,18,68,43.5,19,Q7T3L3
Pocillopora_acuta_HIv1_PredGene_g4556.t1,433,Pocillopora_acuta_HIv1_PredGene_g4556.t1,0,2,0.5,0.5,0.5,0,0,0,0,0,1,0,0,Q5RFU8
Pocillopora_acuta_HIv1_PredGene_g4557.t1,457,Pocillopora_acuta_HIv1_PredGene_g4557.t1,5,5.5,4,4.5,5,3,3.5,3.5,7.5,3.5,11,6,4,Q9VI59
Pocillopora_acuta_HIv1_PredGene_g4598.t1,1374,Pocillopora_acuta_HIv1_PredGene_g4598.t1,6.5,3.5,7.5,4.5,7.5,5,10,2.5,6,4.5,6.5,6,3,Q15075
Pocillopora_acuta_HIv1_PredGene_g4612.t1,96,Pocillopora_acuta_HIv1_PredGene_g4612.t1,1.5,2,2.5,3,2,2.5,3,1,3.5,1.5,1.5,2,3,Q1L8D0
Pocillopora_acuta_HIv1_PredGene_g4620.t1,1656,Pocillopora_acuta_HIv1_PredGene_g4620.t1,6.5,0.5,0,7.5,0,0.5,0,0,3,1,0,3,8,A4V379
Pocillopora_acuta_HIv1_PredGene_g4634.t1,341,Pocillopora_acuta_HIv1_PredGene_g4634.t1,1,0,0,0,0.5,0,0.5,0.5,0,0.5,2,0,0,-
Pocillopora_acuta_HIv1_PredGene_g4638.t1,340,Pocillopora_acuta_HIv1_PredGene_g4638.t1,0,0,0,0,0,0,0,0,0,0,1.5,0,0,A9JRH2
Pocillopora_acuta_HIv1_PredGene_g4646.t1,88,Pocillopora_acuta_HIv1_PredGene_g4646.t1,0,0.5,0.5,0,0,0,0,0.5,1.5,0,1,0.5,0,Q24297
Pocillopora_acuta_HIv1_PredGene_g4659.t1,1117,Pocillopora_acuta_HIv1_PredGene_g4659.t1,0,0.5,3.5,0.5,3,4.5,0,5.5,1,1.5,3,0.5,2,Q19687
Pocillopora_acuta_HIv1_PredGene_g4660.t1,747,Pocillopora_acuta_HIv1_PredGene_g4660.t1,2,2,4,2,4.5,3.5,4,0,1,1,3,3,3,Q923C6
Pocillopora_acuta_HIv1_PredGene_g4670.t1,1180,Pocillopora_acuta_HIv1_PredGene_g4670.t1,2,22,37.5,4,37,32,11.5,78,2.5,61,63,12.5,9,Q19687
Pocillopora_acuta_HIv1_PredGene_g4689.t1,588,Pocillopora_acuta_HIv1_PredGene_g4689.t1,6.5,19.5,12,10.5,8,7,23,18,15.5,9,14,10,15,D3YXG0
Pocillopora_acuta_HIv1_PredGene_g4691.t1,564,Pocillopora_acuta_HIv1_PredGene_g4691.t1,6,9.5,9,10,7,4.5,9,18,13.5,5.5,24,10,12,D3YXG0
Pocillopora_acuta_HIv1_PredGene_g4770.t1,419,Pocillopora_acuta_HIv1_PredGene_g4770.t1,21,33.5,28,23,27.5,28,9,12,18.5,8,29,28.5,24,Q3ULF7
Pocillopora_acuta_HIv1_PredGene_g4774.t1,798,Pocillopora_acuta_HIv1_PredGene_g4774.t1,0,0,0,0,0,0,0,0.5,0,1,0.5,0.5,0,Q9Z315
Pocillopora_acuta_HIv1_PredGene_g4782.t1,133,Pocillopora_acuta_HIv1_PredGene_g4782.t1,4,4,9.5,6,4,3,3.5,3.5,6,2,4,5,9,Q4JAJ0
Pocillopora_acuta_HIv1_PredGene_g4784.t1,183,Pocillopora_acuta_HIv1_PredGene_g4784.t1,1.5,7.5,19.5,8.5,2.5,5,1.5,1.5,3,0,3.5,4.5,6,Q9JLW3
Pocillopora_acuta_HIv1_PredGene_g4785.t1,178,Pocillopora_acuta_HIv1_PredGene_g4785.t1,0,0.5,4,1,0.5,0,0,0,0,0,0,0,0,-
Pocillopora_acuta_HIv1_PredGene_g4788.t1,381,Pocillopora_acuta_HIv1_PredGene_g4788.t1,1.5,1,0,1,1.5,0,0,1,0,0,0.5,0.5,0,A5PM73
Pocillopora_acuta_HIv1_PredGene_g4789.t1,570,Pocillopora_acuta_HIv1_PredGene_g4789.t1,0.5,0,0.5,0,0,0,0.5,0,0,0,0.5,0.5,0,G5E9S3
Pocillopora_acuta_HIv1_PredGene_g4794.t1,233,Pocillopora_acuta_HIv1_PredGene_g4794.t1,4,2.5,2,4,2,0.5,1,3,4,0,4.5,4.5,4,
Pocillopora_acuta_HIv1_PredGene_g4796.t1,952,Pocillopora_acuta_HIv1_PredGene_g4796.t1,2.5,11,11.5,6.5,6.5,7.5,10,6,3,8.5,14.5,8.5,8,F1QRM9
Pocillopora_acuta_HIv1_PredGene_g4797.t1,866,Pocillopora_acuta_HIv1_PredGene_g4797.t1,23,43,35.5,29.5,30,39.5,41,28.5,28.5,37.5,51,37.5,43,Q9UEM2
Pocillopora_acuta_HIv1_PredGene_g4802.t1,256,Pocillopora_acuta_HIv1_PredGene_g4802.t1,2,0.5,0,0,1,0,0.5,0,2,0.5,0.5,0,0,
Pocillopora_acuta_HIv1_PredGene_g4806.t1,509,Pocillopora_acuta_HIv1_PredGene_g4806.t1,67.5,59.5,86,89,78.5,73.5,94.5,49.5,90,76.5,81,70,71,O97428
Pocillopora_acuta_HIv1_PredGene_g4820.t1,330,Pocillopora_acuta_HIv1_PredGene_g4820.t1,1.5,4,3,4,1,2,0.5,1,1,1.5,3.5,4,5,Q9W178
Pocillopora_acuta_HIv1_PredGene_g4821.t1,487,Pocillopora_acuta_HIv1_PredGene_g4821.t1,0.5,1,0.5,1,0,0.5,1,0.5,0.5,0,0,1,1,M9PFL4
Pocillopora_acuta_HIv1_PredGene_g4824.t1,854,Pocillopora_acuta_HIv1_PredGene_g4824.t1,0,0.5,0.5,0,1,0.5,0,0,1.5,0,0.5,0.5,0,G5E8L8
Pocillopora_acuta_HIv1_PredGene_g4839.t1,213,Pocillopora_acuta_HIv1_PredGene_g4839.t1,0.5,0.5,1,0,2,1,2,0,0,1.5,1.5,3.5,0,Q8MLW1
Pocillopora_acuta_HIv1_PredGene_g486.t1,126,Pocillopora_acuta_HIv1_PredGene_g486.t1,0,0,0,0,0.5,0.5,0,0,1,0,0,0,0,Q9DAK9
Pocillopora_acuta_HIv1_PredGene_g4886.t1,788,Pocillopora_acuta_HIv1_PredGene_g4886.t1,1,2.5,2.5,1.5,2.5,1.5,1.5,3.5,4,2,1,1,1,B4DRM3
Pocillopora_acuta_HIv1_PredGene_g489.t1,150,Pocillopora_acuta_HIv1_PredGene_g489.t1,2,2.5,1,0.5,3,1.5,0.5,1,0,2,1.5,0.5,2,Q9UIM1
Pocillopora_acuta_HIv1_PredGene_g4918.t1,522,Pocillopora_acuta_HIv1_PredGene_g4918.t1,0,0,1,0,0,1,0,0,0,0,1.5,0,0,
Pocillopora_acuta_HIv1_PredGene_g4938.t1,238,Pocillopora_acuta_HIv1_PredGene_g4938.t1,0,2.5,24.5,1.5,21.5,13,8.5,11,0,5,44,0.5,2,Q8BGM4
Pocillopora_acuta_HIv1_PredGene_g4954.t1,90,Pocillopora_acuta_HIv1_PredGene_g4954.t1,2.5,0.5,2,1.5,1.5,1.5,1,1.5,2.5,1,0.5,2,1,Q9Y794
Pocillopora_acuta_HIv1_PredGene_g4967.t1,2438,Pocillopora_acuta_HIv1_PredGene_g4967.t1,2,2.5,1.5,1,3,1,1.5,0.5,3.5,2,4.5,0.5,4,E7FEK9
Pocillopora_acuta_HIv1_PredGene_g4996.t1,162,Pocillopora_acuta_HIv1_PredGene_g4996.t1,3,2,4,4,3.5,1.5,3,5,5.5,2,4,3,2,Q8SZN1
Pocillopora_acuta_HIv1_PredGene_g500.t1,356,Pocillopora_acuta_HIv1_PredGene_g500.t1,0,0,0.5,0,0,0,0,0,0,0,2,0,0,Q99836
Pocillopora_acuta_HIv1_PredGene_g5045.t1,472,Pocillopora_acuta_HIv1_PredGene_g5045.t1,30.5,50.5,49,32,38,34,35.5,15.5,24.5,32.5,38,40,45,B2GT34
Pocillopora_acuta_HIv1_PredGene_g5046.t1,101,Pocillopora_acuta_HIv1_PredGene_g5046.t1,5,7,5.5,5,4,4,4.5,4.5,5.5,5,6.5,5.5,4,Q6IQI7
Pocillopora_acuta_HIv1_PredGene_g5047.t1,934,Pocillopora_acuta_HIv1_PredGene_g5047.t1,27,58.5,69.5,32.5,61.5,46,45.5,26,30.5,44,46,40.5,40,Q3KQP2
Pocillopora_acuta_HIv1_PredGene_g505.t1,149,Pocillopora_acuta_HIv1_PredGene_g505.t1,7.5,24.5,10.5,14,16,13,14.5,9,6.5,11,22.5,11,12,I6UWG3
Pocillopora_acuta_HIv1_PredGene_g5051.t1,320,Pocillopora_acuta_HIv1_PredGene_g5051.t1,0.5,0.5,0,1,1.5,1,0,0,0,0,0,0,0,E7F9I0
Pocillopora_acuta_HIv1_PredGene_g506.t1,457,Pocillopora_acuta_HIv1_PredGene_g506.t1,0.5,2.5,2.5,3,4,3,2.5,0.5,1,6.5,6,0.5,1,B4DKH8
Pocillopora_acuta_HIv1_PredGene_g5070.t1,357,Pocillopora_acuta_HIv1_PredGene_g5070.t1,0.5,0,1,0.5,0.5,0,0,0,1,0,0.5,0.5,0,Q8VEM8
Pocillopora_acuta_HIv1_PredGene_g5072.t1,456,Pocillopora_acuta_HIv1_PredGene_g5072.t1,0.5,0.5,0,1.5,0,0.5,0,0,1,0,3,2.5,3,
Pocillopora_acuta_HIv1_PredGene_g5078.t1,186,Pocillopora_acuta_HIv1_PredGene_g5078.t1,0,1,0.5,0,0,0.5,0.5,0,0.5,0.5,0,0.5,1,Q6NZW8
Pocillopora_acuta_HIv1_PredGene_g5081.t1,1296,Pocillopora_acuta_HIv1_PredGene_g5081.t1,0.5,0,0,0,0.5,0,1,0,0,0,1.5,2,0,Q9WVQ1
Pocillopora_acuta_HIv1_PredGene_g5103.t1,106,Pocillopora_acuta_HIv1_PredGene_g5103.t1,5.5,30,9.5,11,20,15.5,8.5,5.5,8,8,42.5,20,17,Q9N456
Pocillopora_acuta_HIv1_PredGene_g5117.t1,243,Pocillopora_acuta_HIv1_PredGene_g5117.t1,5,6,4.5,9.5,1.5,5,4.5,1,3.5,1,0.5,8,6,Q8TC50
Pocillopora_acuta_HIv1_PredGene_g5120.t1,167,Pocillopora_acuta_HIv1_PredGene_g5120.t1,0,0.5,0,0.5,0.5,0.5,1.5,0,0.5,1,3,0.5,1,A8KB56
Pocillopora_acuta_HIv1_PredGene_g5135.t1,535,Pocillopora_acuta_HIv1_PredGene_g5135.t1,0,0,0.5,0,0,1,0,0,0,0,0,0.5,0,Q9C040
Pocillopora_acuta_HIv1_PredGene_g5136.t1,497,Pocillopora_acuta_HIv1_PredGene_g5136.t1,1.5,2.5,0.5,1.5,3,2,0,1,3.5,1,1.5,4.5,4,Q58E65
Pocillopora_acuta_HIv1_PredGene_g5137.t1,961,Pocillopora_acuta_HIv1_PredGene_g5137.t1,0,1,1,1,0.5,0.5,0,0,0.5,0,0,8,6,Q8CD51
Pocillopora_acuta_HIv1_PredGene_g5163.t2,492,Pocillopora_acuta_HIv1_PredGene_g5163.t2,0.5,3.5,0.5,1.5,2,1,0.5,0,0,2,7.5,0.5,0,P70266
Pocillopora_acuta_HIv1_PredGene_g5191.t1,292,Pocillopora_acuta_HIv1_PredGene_g5191.t1,16.5,47.5,44,33.5,49.5,33.5,33,11.5,30,12,75,58.5,20,G3V1U9
Pocillopora_acuta_HIv1_PredGene_g5199.t1,883,Pocillopora_acuta_HIv1_PredGene_g5199.t1,122.5,144,167.5,163.5,146.5,174.5,180.5,116.5,119,145.5,163,153,129,Q24370
Pocillopora_acuta_HIv1_PredGene_g5202.t1,398,Pocillopora_acuta_HIv1_PredGene_g5202.t1,1,0.5,1,2,1,1.5,1,0,0.5,0,3,1.5,2,F1QNV4
Pocillopora_acuta_HIv1_PredGene_g5209.t1,298,Pocillopora_acuta_HIv1_PredGene_g5209.t1,0,0.5,0.5,1,1,0.5,0.5,0.5,0,1.5,2,0.5,1,Q19339
Pocillopora_acuta_HIv1_PredGene_g5220.t1,834,Pocillopora_acuta_HIv1_PredGene_g5220.t1,2,1.5,3,1.5,3,3.5,2.5,0,1,2,2,2.5,2,F1R0W3
Pocillopora_acuta_HIv1_PredGene_g5221.t1,319,Pocillopora_acuta_HIv1_PredGene_g5221.t1,2.5,0.5,0,2,0,0,1,0,2,1,0.5,2.5,4,G5EEA2
Pocillopora_acuta_HIv1_PredGene_g5225.t1,82,Pocillopora_acuta_HIv1_PredGene_g5225.t1,0,2,1,0,0,0,0,0,0.5,0,0,0.5,0,Q3TZE7
Pocillopora_acuta_HIv1_PredGene_g5228.t1,67,Pocillopora_acuta_HIv1_PredGene_g5228.t1,0,2,0.5,0,1,1,0.5,0,0,0,2.5,1.5,1,Q84TJ2
Pocillopora_acuta_HIv1_PredGene_g5229.t1,268,Pocillopora_acuta_HIv1_PredGene_g5229.t1,0,1.5,1.5,1,2,0.5,1.5,1,0,1,2,1,0,P31948
Pocillopora_acuta_HIv1_PredGene_g5230.t1,135,Pocillopora_acuta_HIv1_PredGene_g5230.t1,1.5,3,2.5,1.5,3.5,3.5,2.5,0,0.5,2,2,2,1,O16259
Pocillopora_acuta_HIv1_PredGene_g5275.t1,580,Pocillopora_acuta_HIv1_PredGene_g5275.t1,9.5,25,49,16.5,45.5,54.5,33.5,49,6,45,14,14,20,E9PVY8
